round,label,rsrs_N,rsrs_M,mom_L,lambda_s,lambda_k,w_rsrs,top_k,theta_off,theta_on,rebal_threshold,rsrs_form,rr_pos,rr_neg,dxy_mom,fallback,n_changed,gold_added,gold_removed,ann_ret,ann_vol,sharpe_net,sharpe_gross,max_dd,calmar,sortino,win_rate,ann_turnover,n_days,q,blend,off,full
39,refine k=5 wr=0.3 L=180 rb=0.4,30,250,180,0.2,0.0,0.3,5,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.18333574510641237,0.13905009886850675,1.3184869812986217,1.6263155245883396,-0.13844185762329198,1.3242797247439366,1.6594722972689653,0.4812874251497006,30.163922155688628,2672,,,,
39,refine k=5 wr=0.3 L=180 rb=0.6,30,250,180,0.2,0.0,0.3,5,-0.7,0.7,0.6,rsrs_skew,,,,,,,,0.18286012803391638,0.13926511471305136,1.3130361355080942,1.6195018680995878,-0.13844185762329198,1.3208442242337501,1.6561385733528406,0.4809131736526946,30.12305389221557,2672,,,,
39,refine k=5 wr=0.3 L=252 rb=0.0,30,250,252,0.2,0.0,0.3,5,-0.7,0.7,0.0,rsrs_skew,,,,,,,,0.14287571168861724,0.13813450236349237,1.0343231361028737,1.4379799078167215,-0.15459955784833002,0.9241663668196615,1.289029515598795,0.46968562874251496,40.07919161676647,2672,,,,
39,refine k=5 wr=0.3 L=252 rb=0.2,30,250,252,0.2,0.0,0.3,5,-0.7,0.7,0.2,rsrs_skew,,,,,,,,0.14287571168861724,0.13813450236349237,1.0343231361028737,1.4379799078167215,-0.15459955784833002,0.9241663668196615,1.289029515598795,0.46968562874251496,40.07919161676647,2672,,,,
39,refine k=5 wr=0.3 L=252 rb=0.4,30,250,252,0.2,0.0,0.3,5,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.16667444952993637,0.13892158253841522,1.1997736167729505,1.514485157097807,-0.13390255450423239,1.244744360158328,1.4959696360383317,0.47380239520958084,31.61946107784431,2672,,,,
39,refine k=5 wr=0.3 L=252 rb=0.6,30,250,252,0.2,0.0,0.3,5,-0.7,0.7,0.6,rsrs_skew,,,,,,,,0.16766909008402964,0.13893132974710717,1.2068486668142673,1.5185999329077822,-0.13390255450423239,1.2521724526079148,1.5044299296447152,0.4741766467065868,31.32709580838323,2672,,,,
39,refine k=5 wr=0.4 L=120 rb=0.0,30,250,120,0.2,0.0,0.4,5,-0.7,0.7,0.0,rsrs_skew,,,,,,,,0.16180559013004991,0.14634518595474721,1.1056434079087738,1.5242880265887158,-0.11231052899057337,1.4406983172844894,1.4158688442968426,0.47642215568862273,43.30778443113772,2672,,,,
39,refine k=5 wr=0.4 L=120 rb=0.2,30,250,120,0.2,0.0,0.4,5,-0.7,0.7,0.2,rsrs_skew,,,,,,,,0.16180559013004991,0.14634518595474721,1.1056434079087738,1.5242880265887158,-0.11231052899057337,1.4406983172844894,1.4158688442968426,0.47642215568862273,43.30778443113772,2672,,,,
39,refine k=5 wr=0.4 L=120 rb=0.4,30,250,120,0.2,0.0,0.4,5,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.18366563381846857,0.14150797076687024,1.2979172326698947,1.6268137178258604,-0.10577539845512207,1.7363738307863092,1.6322023675040318,0.4839071856287425,33.1127245508982,2672,,,,
39,refine k=5 wr=0.4 L=120 rb=0.6,30,250,120,0.2,0.0,0.4,5,-0.7,0.7,0.6,rsrs_skew,,,,,,,,0.18266117481215005,0.14149898183434118,1.290900983485515,1.6209025339662757,-0.10577539845512152,1.7268776811996573,1.6237870674878427,0.48353293413173654,33.216467065868265,2672,,,,
39,refine k=5 wr=0.4 L=180 rb=0.0,30,250,180,0.2,0.0,0.4,5,-0.7,0.7,0.0,rsrs_skew,,,,,,,,0.17256708193096992,0.14113162473602903,1.2227385765149195,1.6187596410122698,-0.12329746287024779,1.3995996179789285,1.5051309766893974,0.47642215568862273,38.963173652694614,2672,,,,
39,refine k=5 wr=0.4 L=180 rb=0.2,30,250,180,0.2,0.0,0.4,5,-0.7,0.7,0.2,rsrs_skew,,,,,,,,0.17256708193096992,0.14113162473602903,1.2227385765149195,1.6187596410122698,-0.12329746287024779,1.3995996179789285,1.5051309766893974,0.47642215568862273,38.963173652694614,2672,,,,
39,refine k=5 wr=0.4 L=180 rb=0.4,30,250,180,0.2,0.0,0.4,5,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.17956297568414614,0.1396504206549887,1.2858033283534664,1.6070271591893788,-0.13206707387534122,1.3596346948190625,1.5758501732836991,0.4801646706586826,31.559730538922157,2672,,,,
39,refine k=5 wr=0.4 L=180 rb=0.6,30,250,180,0.2,0.0,0.4,5,-0.7,0.7,0.6,rsrs_skew,,,,,,,,0.17908887499747372,0.13986448068316182,1.2804457151860293,1.6002964244561124,-0.132067073875341,1.3560448470791207,1.5726401907135263,0.47979041916167664,31.518862275449102,2672,,,,
39,refine k=5 wr=0.4 L=252 rb=0.0,30,250,252,0.2,0.0,0.4,5,-0.7,0.7,0.0,rsrs_skew,,,,,,,,0.15135845668150538,0.14108248593056835,1.0728366152833044,1.4928203097662744,-0.1416526735042105,1.0685181785644615,1.3282617169829882,0.469311377245509,42.11631736526946,2672,,,,
39,refine k=5 wr=0.4 L=252 rb=0.2,30,250,252,0.2,0.0,0.4,5,-0.7,0.7,0.2,rsrs_skew,,,,,,,,0.15135845668150538,0.14108248593056835,1.0728366152833044,1.4928203097662744,-0.1416526735042105,1.0685181785644615,1.3282617169829882,0.469311377245509,42.11631736526946,2672,,,,
39,refine k=5 wr=0.4 L=252 rb=0.4,30,250,252,0.2,0.0,0.4,5,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.15386890708822976,0.14201725921082284,1.083452165907619,1.3958853953825336,-0.16420711188925152,0.9370416744921846,1.3423795007249242,0.469311377245509,32.26077844311377,2672,,,,
39,refine k=5 wr=0.4 L=252 rb=0.6,30,250,252,0.2,0.0,0.4,5,-0.7,0.7,0.6,rsrs_skew,,,,,,,,0.15485303746047796,0.14202456343257902,1.0903257416734733,1.3998751821889501,-0.16420711188925086,0.943034900735105,1.350575945265257,0.46968562874251496,31.9684131736527,2672,,,,
39,refine k=7 wr=0.2 L=120 rb=0.0,30,250,120,0.2,0.0,0.2,7,-0.7,0.7,0.0,rsrs_skew,,,,,,,,0.1844515283846755,0.13773521499689667,1.3391747955585025,1.6988584145111982,-0.11628292928853057,1.5862304941338337,1.6909557305520369,0.47904191616766467,35.054191616766474,2672,,,,
39,refine k=7 wr=0.2 L=120 rb=0.2,30,250,120,0.2,0.0,0.2,7,-0.7,0.7,0.2,rsrs_skew,,,,,,,,0.1844515283846755,0.13773521499689667,1.3391747955585025,1.6988584145111982,-0.11628292928853057,1.5862304941338337,1.6909557305520369,0.47904191616766467,35.054191616766474,2672,,,,
39,refine k=7 wr=0.2 L=120 rb=0.4,30,250,120,0.2,0.0,0.2,7,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.18169555167517037,0.14024992138608755,1.2955126810730186,1.574845465332038,-0.1301025124798152,1.3965568243992184,1.5620484593752515,0.48278443113772457,28.34865269461078,2672,,,,
39,refine k=7 wr=0.2 L=120 rb=0.6,30,250,120,0.2,0.0,0.2,7,-0.7,0.7,0.6,rsrs_skew,,,,,,,,0.17249862033347152,0.13781493582121218,1.2516685459786057,1.5003418318019406,-0.12048780819554472,1.4316686718503193,1.4961986276819454,0.4839071856287425,25.413772455089823,2672,,,,
39,refine k=7 wr=0.2 L=180 rb=0.0,30,250,180,0.2,0.0,0.2,7,-0.7,0.7,0.0,rsrs_skew,,,,,,,,0.16908824043958148,0.13680337645477228,1.2359946429793178,1.5706879569291374,-0.12483917003207856,1.3544486109298286,1.5137875434468735,0.4786676646706587,32.71616766467066,2672,,,,
39,refine k=7 wr=0.2 L=180 rb=0.2,30,250,180,0.2,0.0,0.2,7,-0.7,0.7,0.2,rsrs_skew,,,,,,,,0.16908824043958148,0.13680337645477228,1.2359946429793178,1.5706879569291374,-0.12483917003207856,1.3544486109298286,1.5137875434468735,0.4786676646706587,32.71616766467066,2672,,,,
39,refine k=7 wr=0.2 L=180 rb=0.4,30,250,180,0.2,0.0,0.2,7,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.1941513134367996,0.13647434381964402,1.4226213367501357,1.6958938795139205,-0.1343751690836279,1.444845165671719,1.7202205348854591,0.4839071856287425,26.599850299401197,2672,,,,
39,refine k=7 wr=0.2 L=180 rb=0.6,30,250,180,0.2,0.0,0.2,7,-0.7,0.7,0.6,rsrs_skew,,,,,,,,0.18092723761990892,0.1296627293559429,1.3953681101624629,1.647832109158943,-0.1326991392724074,1.3634394210236582,1.730378641066964,0.48353293413173654,23.991916167664673,2672,,,,
39,refine k=7 wr=0.2 L=252 rb=0.0,30,250,252,0.2,0.0,0.2,7,-0.7,0.7,0.0,rsrs_skew,,,,,,,,0.14521421060960193,0.13409579696065077,1.0829139607724898,1.4464135012815138,-0.14482237830635547,1.0027056060522468,1.352783421344785,0.4726796407185629,35.35913173652694,2672,,,,
39,refine k=7 wr=0.2 L=252 rb=0.2,30,250,252,0.2,0.0,0.2,7,-0.7,0.7,0.2,rsrs_skew,,,,,,,,0.14521421060960193,0.13409579696065077,1.0829139607724898,1.4464135012815138,-0.14482237830635547,1.0027056060522468,1.352783421344785,0.4726796407185629,35.35913173652694,2672,,,,
39,refine k=7 wr=0.2 L=252 rb=0.4,30,250,252,0.2,0.0,0.2,7,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.15413713253677486,0.1338689221450233,1.1514034031722056,1.446472435396416,-0.1406117949919682,1.096189210482515,1.3998195543697605,0.4752994011976048,29.129191616766466,2672,,,,
39,refine k=7 wr=0.2 L=252 rb=0.6,30,250,252,0.2,0.0,0.2,7,-0.7,0.7,0.6,rsrs_skew,,,,,,,,0.1598146022707001,0.13226703271009657,1.2082723789606924,1.46289170477823,-0.16670743554179512,0.9586531143695332,1.46172715846855,0.4745508982035928,25.154640718562874,2672,,,,
39,refine k=7 wr=0.3 L=120 rb=0.0,30,250,120,0.2,0.0,0.3,7,-0.7,0.7,0.0,rsrs_skew,,,,,,,,0.17087955857509596,0.1377948694168068,1.2401010233422656,1.6244392835473582,-0.11440462228167103,1.493642085145653,1.5598503053421473,0.4786676646706587,37.5062874251497,2672,,,,
39,refine k=7 wr=0.3 L=120 rb=0.2,30,250,120,0.2,0.0,0.3,7,-0.7,0.7,0.2,rsrs_skew,,,,,,,,0.17087955857509596,0.1377948694168068,1.2401010233422656,1.6244392835473582,-0.11440462228167103,1.493642085145653,1.5598503053421473,0.4786676646706587,37.5062874251497,2672,,,,
39,refine k=7 wr=0.3 L=120 rb=0.4,30,250,120,0.2,0.0,0.3,7,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.18226949435633988,0.1381573789479676,1.3192888844900978,1.623065253822371,-0.1282334786423417,1.4213877396612706,1.6660034241766275,0.4786676646706587,30.073203592814373,2672,,,,
39,refine k=7 wr=0.3 L=120 rb=0.6,30,250,120,0.2,0.0,0.3,7,-0.7,0.7,0.6,rsrs_skew,,,,,,,,0.1840374551842785,0.1395508839256345,1.3187838730018402,1.5825797791927105,-0.12007611556690834,1.532673290732243,1.6579063373743483,0.4820359281437126,26.761077844311377,2672,,,,
39,refine k=7 wr=0.3 L=180 rb=0.0,30,250,180,0.2,0.0,0.3,7,-0.7,0.7,0.0,rsrs_skew,,,,,,,,0.1652113790653611,0.13572855040471252,1.2172190638796134,1.5839321315717938,-0.1311363195267763,1.2598445622200578,1.488287728036916,0.47941616766467066,35.356886227544905,2672,,,,
39,refine k=7 wr=0.3 L=180 rb=0.2,30,250,180,0.2,0.0,0.3,7,-0.7,0.7,0.2,rsrs_skew,,,,,,,,0.1652113790653611,0.13572855040471252,1.2172190638796134,1.5839321315717938,-0.1311363195267763,1.2598445622200578,1.488287728036916,0.47941616766467066,35.35688622754491,2672,,,,
39,refine k=7 wr=0.3 L=180 rb=0.4,30,250,180,0.2,0.0,0.3,7,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.16589112740990242,0.13448825045082674,1.2334990369330263,1.5364639295413312,-0.13971360464584415,1.1873655957157134,1.5322086686487622,0.4782934131736527,29.402245508982038,2672,,,,
39,refine k=7 wr=0.3 L=180 rb=0.6,30,250,180,0.2,0.0,0.3,7,-0.7,0.7,0.6,rsrs_skew,,,,,,,,0.17341856827083624,0.13119581337488806,1.3218300478483862,1.5896967457458258,-0.13935061357110856,1.2444765317258062,1.6090486375503739,0.48166167664670656,25.716467065868265,2672,,,,
39,refine k=7 wr=0.3 L=252 rb=0.0,30,250,252,0.2,0.0,0.3,7,-0.7,0.7,0.0,rsrs_skew,,,,,,,,0.14481588180075877,0.1329209203094046,1.0894890094325698,1.470878162058628,-0.15665434911165887,0.9244293734707488,1.346779729929447,0.47567365269461076,36.59865269461078,2672,,,,
39,refine k=7 wr=0.3 L=252 rb=0.2,30,250,252,0.2,0.0,0.3,7,-0.7,0.7,0.2,rsrs_skew,,,,,,,,0.14481588180075877,0.1329209203094046,1.0894890094325698,1.470878162058628,-0.15665434911165887,0.9244293734707488,1.346779729929447,0.47567365269461076,36.59865269461078,2672,,,,
39,refine k=7 wr=0.3 L=252 rb=0.4,30,250,252,0.2,0.0,0.3,7,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.15045589539706228,0.13412627102807448,1.1217481425810294,1.4260566294819625,-0.17504032345373866,0.8595499164329767,1.373126264411333,0.47679640718562877,30.018413173652693,2672,,,,
39,refine k=7 wr=0.3 L=252 rb=0.6,30,250,252,0.2,0.0,0.3,7,-0.7,0.7,0.6,rsrs_skew,,,,,,,,0.1563231226926094,0.1304863973884132,1.1980032081603813,1.471791155190637,-0.14329834517662376,1.0908927280348688,1.4552798824784,0.47642215568862273,26.525299401197604,2672,,,,
39,refine k=7 wr=0.4 L=120 rb=0.0,30,250,120,0.2,0.0,0.4,7,-0.7,0.7,0.0,rsrs_skew,,,,,,,,0.16442946913092737,0.13734215320475693,1.197225071066035,1.599331262992654,-0.11246050810321218,1.462108538403721,1.5050923425690215,0.47941616766467066,39.123053892215566,2672,,,,
39,refine k=7 wr=0.4 L=120 rb=0.2,30,250,120,0.2,0.0,0.4,7,-0.7,0.7,0.2,rsrs_skew,,,,,,,,0.16442946913092737,0.13734215320475693,1.197225071066035,1.599331262992654,-0.11246050810321218,1.462108538403721,1.5050923425690215,0.47941616766467066,39.123053892215566,2672,,,,
39,refine k=7 wr=0.4 L=120 rb=0.4,30,250,120,0.2,0.0,0.4,7,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.17408798867012032,0.13792372876965653,1.262204772326457,1.591167362428229,-0.11846479491716244,1.4695335335012643,1.5896249679013577,0.47904191616766467,32.52080838323353,2672,,,,
39,refine k=7 wr=0.4 L=120 rb=0.6,30,250,120,0.2,0.0,0.4,7,-0.7,0.7,0.6,rsrs_skew,,,,,,,,0.1680431056642171,0.13554851609029814,1.239726634500905,1.5273305742335064,-0.11433083430235169,1.46979689853239,1.5591568343737017,0.4786676646706587,28.350898203592816,2672,,,,
39,refine k=7 wr=0.4 L=180 rb=0.0,30,250,180,0.2,0.0,0.4,7,-0.7,0.7,0.0,rsrs_skew,,,,,,,,0.17181631775553874,0.13553344065396566,1.2677042427795213,1.6470499584289833,-0.1336805139469922,1.2852757120882132,1.56326092858024,0.4801646706586826,36.27305389221557,2672,,,,
39,refine k=7 wr=0.4 L=180 rb=0.2,30,250,180,0.2,0.0,0.4,7,-0.7,0.7,0.2,rsrs_skew,,,,,,,,0.17181631775553874,0.13553344065396566,1.2677042427795213,1.6470499584289833,-0.1336805139469922,1.2852757120882132,1.56326092858024,0.4801646706586826,36.27305389221557,2672,,,,
39,refine k=7 wr=0.4 L=180 rb=0.4,30,250,180,0.2,0.0,0.4,7,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.17404620544678218,0.13321040740164278,1.3065511084431667,1.62549758586983,-0.12213175107149221,1.4250692708475197,1.632906329031841,0.4779191616766467,30.399251497005988,2672,,,,
39,refine k=7 wr=0.4 L=180 rb=0.6,30,250,180,0.2,0.0,0.4,7,-0.7,0.7,0.6,rsrs_skew,,,,,,,,0.16653179992886824,0.1320407378810783,1.2612153082547455,1.5376562667539109,-0.1437423159980522,1.1585440151884352,1.5370122584519224,0.48166167664670656,26.686526946107783,2672,,,,
39,refine k=7 wr=0.4 L=252 rb=0.0,30,250,252,0.2,0.0,0.4,7,-0.7,0.7,0.0,rsrs_skew,,,,,,,,0.14726528200961053,0.13402434091059628,1.0987950472955275,1.4989739503855306,-0.13443909151603983,1.0954052154691958,1.3530279447134888,0.47380239520958084,38.37709580838323,2672,,,,
39,refine k=7 wr=0.4 L=252 rb=0.2,30,250,252,0.2,0.0,0.4,7,-0.7,0.7,0.2,rsrs_skew,,,,,,,,0.14726528200961053,0.13402434091059628,1.0987950472955275,1.4989739503855306,-0.13443909151603983,1.0954052154691958,1.3530279447134888,0.47380239520958084,38.37709580838323,2672,,,,
39,refine k=7 wr=0.4 L=252 rb=0.4,30,250,252,0.2,0.0,0.4,7,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.15312281150583273,0.13291641019910316,1.1520233752661635,1.481888100862534,-0.1443710583498915,1.0606198586889268,1.4050221222803045,0.47604790419161674,31.814820359281434,2672,,,,
39,refine k=7 wr=0.4 L=252 rb=0.6,30,250,252,0.2,0.0,0.4,7,-0.7,0.7,0.6,rsrs_skew,,,,,,,,0.16932919577925842,0.13268096375935282,1.276213188248885,1.5573225072119767,-0.13364620467454458,1.2669959180031272,1.5653138761351253,0.4782934131736527,27.36422155688623,2672,,,,
40,"gate off=[1, 3] full=[2]",30,250,180,0.2,0.0,0.2,7,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.18364660493071994,0.13237211982068955,1.3873510916006064,1.6410172198074575,-0.15571034836114805,1.1794116888415,1.6371783302036504,0.4906437125748503,24.289670658682635,2672,,,"[1, 3]",[2]
40,"gate off=[0, 1, 3] full=[2]",30,250,180,0.2,0.0,0.2,7,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.1941513134367996,0.13647434381964402,1.4226213367501357,1.6958938795139205,-0.1343751690836279,1.444845165671719,1.7202205348854591,0.4839071856287425,26.599850299401197,2672,,,"[0, 1, 3]",[2]
40,"gate off=[1, 3] full=[0, 2]",30,250,180,0.2,0.0,0.2,7,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.15766211358785776,0.14752723455325484,1.0686983597658668,1.3167280945121236,-0.286586826634208,0.550137336874502,1.252131788602582,0.48502994011976047,26.65913173652695,2672,,,"[1, 3]","[0, 2]"
40,"gate off=[0, 1, 3] full=[2, 3]",30,250,180,0.2,0.0,0.2,7,-0.7,0.7,0.4,rsrs_skew,,,,,,,,0.15570646013162315,0.18657370309866608,0.8345573762304576,1.0166019796861587,-0.4064870462098169,0.38305392898363594,0.9357680126855804,0.4779191616766467,24.147754491017967,2672,,,"[0, 1, 3]","[2, 3]"
