round,label,rsrs_N,rsrs_M,mom_L,lambda_s,lambda_k,w_rsrs,top_k,theta_off,theta_on,rebal_threshold,rsrs_form,metric,mapping,ann_ret,ann_vol,sharpe_net,sharpe_gross,max_dd,calmar,sortino,win_rate,ann_turnover,n_days,router,defensive_round,off,full
29,refine k=3 wr=0.4 L=180 rb=0.6,30,250,180,0.2,0.0,0.4,3,-0.7,0.7,0.6,rsrs_skew,,,0.14533753072256284,0.1445451091217848,1.0054821751188439,1.4041285646417618,-0.12716998200361496,1.1428603545641096,1.250054589805349,0.47604790419161674,41.02544910179641,2672,,27.0,,
29,refine k=3 wr=0.4 L=252 rb=0.0,30,250,252,0.2,0.0,0.4,3,-0.7,0.7,0.0,rsrs_skew,,,0.13808025201314322,0.14333604900419006,0.963332343624923,1.4335325494181235,-0.14287609328425188,0.9664335637903583,1.2429290859274704,0.4741766467065868,47.941616766467064,2672,,27.0,,
29,refine k=3 wr=0.4 L=252 rb=0.2,30,250,252,0.2,0.0,0.4,3,-0.7,0.7,0.2,rsrs_skew,,,0.13808025201314322,0.14333604900419006,0.963332343624923,1.4335325494181235,-0.14287609328425188,0.9664335637903583,1.2429290859274704,0.4741766467065868,47.941616766467064,2672,,27.0,,
29,refine k=3 wr=0.4 L=252 rb=0.4,30,250,252,0.2,0.0,0.4,3,-0.7,0.7,0.4,rsrs_skew,,,0.14073322899226248,0.14355948769011465,0.9803129786590429,1.4057480858973352,-0.15597364249720935,0.902288532466506,1.2744271572187675,0.4726796407185629,43.50898203592814,2672,,27.0,,
29,refine k=3 wr=0.4 L=252 rb=0.6,30,250,252,0.2,0.0,0.4,3,-0.7,0.7,0.6,rsrs_skew,,,0.13960316045704757,0.14332957124234627,0.9740011028219853,1.382612137766963,-0.15597364249720802,0.8950432792485853,1.2409169998086476,0.4569610778443114,41.93712574850299,2672,,27.0,,
29,refine k=3 wr=0.5 L=120 rb=0.0,30,250,120,0.2,0.0,0.5,3,-0.7,0.7,0.0,rsrs_skew,,,0.12925336372055996,0.14705446872715092,0.8789489013107133,1.383704457749895,-0.15760591585514105,0.8201047722051212,1.1188856389243171,0.48502994011976047,53.31736526946107,2672,,27.0,,
29,refine k=3 wr=0.5 L=120 rb=0.2,30,250,120,0.2,0.0,0.5,3,-0.7,0.7,0.2,rsrs_skew,,,0.12925336372055996,0.14705446872715092,0.8789489013107133,1.383704457749895,-0.15760591585514105,0.8201047722051212,1.1188856389243171,0.48502994011976047,53.31736526946107,2672,,27.0,,
29,refine k=3 wr=0.5 L=120 rb=0.4,30,250,120,0.2,0.0,0.5,3,-0.7,0.7,0.4,rsrs_skew,,,0.1345923704998755,0.14650794471925932,0.9186694329634025,1.3631009216176395,-0.158495096150027,0.8491894939921305,1.1634055850829506,0.4898952095808383,47.061377245508986,2672,,27.0,,
29,refine k=3 wr=0.5 L=120 rb=0.6,30,250,120,0.2,0.0,0.5,3,-0.7,0.7,0.6,rsrs_skew,,,0.12951039177066903,0.1464497816017745,0.8843331164728742,1.3210995121006235,-0.1616081444370514,0.8013853028373524,1.1190367259268081,0.48914670658682635,46.49550898203592,2672,,27.0,,
29,refine k=3 wr=0.5 L=180 rb=0.0,30,250,180,0.2,0.0,0.5,3,-0.7,0.7,0.0,rsrs_skew,,,0.13540301218654127,0.14637099407601092,0.9250672446497566,1.3947600638409077,-0.15430091961768921,0.8775256331720432,1.137914850983077,0.47979041916167664,48.74326347305389,2672,,27.0,,
29,refine k=3 wr=0.5 L=180 rb=0.2,30,250,180,0.2,0.0,0.5,3,-0.7,0.7,0.2,rsrs_skew,,,0.13540301218654127,0.14637099407601092,0.9250672446497566,1.3947600638409077,-0.15430091961768921,0.8775256331720432,1.137914850983077,0.47979041916167664,48.74326347305389,2672,,27.0,,
