rsrs_N,rsrs_M,mom_L,lambda_s,lambda_k,w_rsrs,top_k,rebal_threshold,theta_off,theta_on,ann_ret,ann_vol,sharpe,max_dd,calmar,sortino,win_rate,n,gross_sharpe,ann_turnover,ann_capped_turnover
30,250,180,0.5,0.2,0.5,3,0.4,-0.7,0.7,0.0986169906332337,0.14696495814310803,0.6710238405076454,-0.26393322937794705,0.37364370854575557,0.8883988723347916,0.49738023952095806,2672,1.214333102587551,63.66803892215568,63.66803892215568
30,600,120,0.0,0.2,0.5,5,0.2,-0.5,1.0,0.08811526038317385,0.13162206266383802,0.6694566138825807,-0.19536217322614424,0.45103542271294655,0.8660539049083784,0.5022455089820359,2672,1.2000118641335158,57.548802395209584,57.548802395209584
14,600,252,0.5,0.2,0.3,5,0.4,-0.5,1.0,0.08407781758869581,0.1263307108466621,0.6655374376128378,-0.20950127534567276,0.4013236551900181,0.8627927414514448,0.4962574850299401,2672,1.4972653174291175,89.6068113772455,89.6068113772455
24,600,120,0.0,0.0,0.3,5,0.2,-0.5,1.0,0.0877783256236071,0.13214803446068066,0.6642423853055845,-0.28846658321087737,0.3042928738800869,0.8234435181564946,0.4981287425149701,2672,1.2782927068640084,67.89318862275451,67.8931886227545
18,600,180,0.3,0.2,0.4,8,0.4,-0.5,1.0,0.0781577198546537,0.1180000370226386,0.662353350276144,-0.3006140790135168,0.2599935442515965,0.8494932003677018,0.4936377245508982,2672,1.3881830669727233,73.73656437125749,73.73656437125749
30,600,180,0.0,0.2,0.4,3,0.2,-0.5,1.0,0.09181235103936225,0.13867319270078274,0.6620771415962649,-0.25644597985519324,0.3580182894315821,0.840441186468685,0.5048652694610778,2672,1.2286826494619418,63.487275449101794,63.487275449101794
24,600,180,0.3,0.2,0.5,8,0.2,-0.7,0.7,0.08620502551501819,0.13056188516651535,0.6602618015592718,-0.3408139489018217,0.2529386657816968,0.824833790178819,0.4981287425149701,2672,1.286365867007894,66.51657934131737,66.51657934131737
30,250,120,0.0,0.2,0.5,3,0.4,-0.7,0.7,0.09499770640206773,0.14922439713020563,0.6366097516827462,-0.2250044124376519,0.42220374868600113,0.8559540846676603,0.500374251497006,2672,1.1885660126351365,66.06511976047905,66.06511976047905
30,250,180,0.3,0.0,0.4,5,0.0,-0.7,0.7,0.08812780174027335,0.13928076171485074,0.6327349208550226,-0.21800242229417388,0.40425147946912776,0.8259019129693609,0.501122754491018,2672,1.2422343253526988,67.41377245508983,67.41377245508981
30,600,180,0.0,0.2,0.3,3,0.1,-0.7,0.7,0.09468176347466306,0.15008598708997695,0.6308501233889416,-0.3058964008238729,0.309522319385439,0.7959715689333943,0.5086077844311377,2672,1.1584752350615826,63.52657185628742,63.52657185628742
