,baseline_k40_monthly,D1_regime_breadth,D1b_regime_mom200,D2_ensemble_k40_k80,D3_stoploss_20dlow,D4_disp_gt_Q75,D5_breadth_and_disp
2024-08-07,1.8104504414803728,1.4703871659486525,1.632345372362102,1.9406400739894933,1.4882340968366023,1.2271466276493466,0.9716311955383787
2024-08-08,1.813061127695987,1.4703871659486525,1.632345372362102,1.935670120583388,1.4873743428811799,1.2271466276493466,0.9716311955383787
2024-08-09,1.7991163551702023,1.4703871659486525,1.632345372362102,1.9138413008636084,1.4787668524709878,1.2271466276493466,0.9716311955383787
2024-08-12,1.7696878599510377,1.4703871659486525,1.632345372362102,1.888768264269426,1.4787668524709878,1.2271466276493466,0.9716311955383787
2024-08-13,1.7708342109831146,1.4703871659486525,1.632345372362102,1.8914055826824525,1.479637739898827,1.2271466276493466,0.9716311955383787
2024-08-14,1.7665608489503901,1.4703871659486525,1.632345372362102,1.887277935061074,1.4726788322449818,1.2271466276493466,0.9716311955383787
2024-08-15,1.8065248876268523,1.4703871659486525,1.632345372362102,1.9293535694726942,1.4797041337703005,1.2271466276493466,0.9716311955383787
2024-08-16,1.78001296537788,1.4703871659486525,1.632345372362102,1.9015653981694478,1.472628346924864,1.2271466276493466,0.9716311955383787
2024-08-19,1.7866468712704928,1.4703871659486525,1.632345372362102,1.901728229676892,1.478116665301365,1.2271466276493466,0.9716311955383787
2024-08-20,1.7533026312648194,1.4703871659486525,1.632345372362102,1.8705260804670558,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-08-21,1.7537676744688293,1.4703871659486525,1.632345372362102,1.8685099337044901,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-08-22,1.7191794366649606,1.4703871659486525,1.632345372362102,1.8368766917074606,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-08-23,1.7338938223638103,1.4703871659486525,1.632345372362102,1.8482364064072825,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-08-26,1.729743270270248,1.4703871659486525,1.632345372362102,1.8466643729999492,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-08-27,1.7051217959269385,1.4703871659486525,1.632345372362102,1.8278242820267963,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-08-28,1.711219795524502,1.4703871659486525,1.632345372362102,1.8270970335070211,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-08-29,1.72873173961682,1.4703871659486525,1.632345372362102,1.853802394498227,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-08-30,1.7688115017796917,1.4703871659486525,1.632345372362102,1.897452750209171,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-02,1.7118295530992604,1.4703871659486525,1.632345372362102,1.8403344904351122,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-03,1.7376102068371828,1.4703871659486525,1.632345372362102,1.8675087884604873,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-04,1.730901044426116,1.4703871659486525,1.632345372362102,1.8591598823080344,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-05,1.7439560739394162,1.4703871659486525,1.632345372362102,1.8683287618365867,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-06,1.712099216857396,1.4703871659486525,1.632345372362102,1.834408012643032,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-09,1.7021409679193686,1.4703871659486525,1.632345372362102,1.8203373025604912,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-10,1.7353525699782548,1.4703871659486525,1.632345372362102,1.8401035866417705,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-11,1.7445461922480627,1.4703871659486525,1.632345372362102,1.847928359073116,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-12,1.737013768639102,1.4703871659486525,1.632345372362102,1.8351092850513,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-13,1.7282708929725967,1.4703871659486525,1.632345372362102,1.8150164371862127,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-18,1.7134943200317783,1.4703871659486525,1.632345372362102,1.799840251884336,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-19,1.7481520348469937,1.4703871659486525,1.632345372362102,1.8382395266803557,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-20,1.744392279205,1.4703871659486525,1.632345372362102,1.831349165829292,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-23,1.7411996175478632,1.4703871659486525,1.632345372362102,1.8290314417660056,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-24,1.8338874939594365,1.4703871659486525,1.632345372362102,1.9259504710126278,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-25,1.8447818928716813,1.4703871659486525,1.632345372362102,1.9413426357601293,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-26,1.9971266231171536,1.4703871659486525,1.632345372362102,2.0925107064056387,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-27,2.174044241853148,1.4703871659486525,1.632345372362102,2.269579415332514,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-09-30,2.392398863683723,1.4703871659486525,1.632345372362102,2.493709375357227,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-10-08,2.48966006812265,1.4703871659486525,1.632345372362102,2.5541085964165955,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-10-09,2.405552700862621,1.4703871659486525,1.632345372362102,2.3911453399858247,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-10-10,2.384417079770974,1.4703871659486525,1.632345372362102,2.3999838001303924,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-10-11,2.2995125628015125,1.4703871659486525,1.632345372362102,2.319938996557741,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-10-14,2.341249119952408,1.4703871659486525,1.632345372362102,2.369864119152461,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-10-15,2.2714756099177653,1.4703871659486525,1.632345372362102,2.3066521868898793,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-10-16,2.2371611205706,1.4703871659486525,1.632345372362102,2.29399719657991,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-10-17,2.2104143434695884,1.4703871659486525,1.632345372362102,2.254162148213091,1.44979147473591,1.2271466276493466,0.9716311955383787
2024-10-18,2.3315547428930197,1.4696519723656782,1.631529199675921,2.341409969266523,1.4490665789985422,1.226533054335522,0.9711453799406096
2024-10-21,2.3481118311575373,1.480088423621542,1.6431151909752946,2.3558429051531613,1.459356847036543,1.2352430432825467,0.9780417823615125
2024-10-22,2.363062089044687,1.4895120393690162,1.6535767863377542,2.3694385278672505,1.4686484663380899,1.2431077462346536,0.9842689035218808
2024-10-23,2.367356641531409,1.49221903029504,1.6565819432198672,2.3742179777663464,1.4713175404823848,1.2453669299808638,0.9860576819407043
2024-10-24,2.3620068884815186,1.4888469134080544,1.652838398986751,2.3674481557007443,1.4679926567865926,1.2425526495234893,0.9838293885780626
2024-10-25,2.3699720230416834,1.4938675871675644,1.6584120830934048,2.3748345508952693,1.4729430060432604,1.2467427723803732,0.987147047600347
2024-10-28,2.4009052502375976,1.5133657690132551,1.680057924163266,2.4109690890358357,1.4921680771451937,1.2630154444026402,1.0000314376278745
2024-10-29,2.3572054169589234,1.4858203955384013,1.6494785203416513,2.3618659936677817,1.465008531307826,1.2400267969567138,0.9818294668947745
2024-10-30,2.3595554138569113,1.4873016721786811,1.651122954627358,2.36428826465836,1.466469059728188,1.2412630316545068,0.9828082938501836
2024-10-31,2.352175530970881,1.4826499008778604,1.6459588063458523,2.3569828386470393,1.461882445718945,1.237380785130194,0.9797344054110992
2024-11-01,2.357790037960349,1.4861889004643314,1.6498876148471426,2.364245661882131,1.4653718745907274,1.240334341518853,0.9820729747885013
2024-11-04,2.3811529728594847,1.5009152899945046,1.6662360667092555,2.386784576015372,1.4798919918012927,1.2526246006206072,0.9918041665429769
2024-11-05,2.4034460292050004,1.5149673015666598,1.6818358601469163,2.411527623219641,1.49374717705589,1.2643520415367109,1.00108972963803
2024-11-06,2.411036669203649,1.5197519196759006,1.687147487866477,2.4155219497737543,1.4984647770902788,1.2683451585288308,1.0042514031899592
2024-11-07,2.4487965651667185,1.5435531646381313,1.713570359998585,2.458267627822614,1.5219326383675365,1.2882090543554878,1.0199792554410592
2024-11-08,2.4349255924196833,1.534809856114731,1.7038640054153698,2.445526355125078,1.513311797236872,1.2809121179992282,1.0142016809965275
2024-11-11,2.4313228712472172,1.5325389481323481,1.7013429645480747,2.437690958479813,1.511072697828898,1.2790168776592563,1.0127010659959492
2024-11-12,2.4110576936384165,1.5197651720355623,1.6871621999290327,2.41339148338341,1.4982259983746975,1.2683562186012012,1.0042601603434218
2024-11-13,2.3968953405486806,1.5108381973569223,1.6772519489806232,2.399337180750098,1.495683050170321,1.260905999280947,0.9983612193839148
2024-11-14,2.359747367088015,1.4874226663116965,1.651257275857633,2.3593182927284757,1.479129796421331,1.2413640101897754,0.98288824672031
2024-11-15,2.3454462552670674,1.4784082276592294,1.6412499270725236,2.34772912733183,1.4672017710226304,1.2338407957271478,0.976931509605189
2024-11-18,2.3685742998889108,1.492986558491504,1.6574340120685827,2.357730650833173,1.4816695969015037,1.2460074889164483,0.9865648642369118
2024-11-19,2.385648694551151,1.5037490841704746,1.6693819937932879,2.373905370303501,1.4923505417457188,1.254989611038969,0.9936767364938517
2024-11-20,2.3941385521502347,1.5091005072943062,1.6753228581955573,2.3877499021479816,1.4976614006396853,1.259455768654877,0.9972129545512812
2024-11-21,2.4025546844451853,1.5144054590500677,1.681212132564689,2.392803391628747,1.502926140422395,1.2638831424838135,1.0007184643490348
2024-11-22,2.3850093490480226,1.5033460846772995,1.6689346052598575,2.3614496888888796,1.491950597022032,1.2546532782142228,0.9934104346051907
2024-11-25,2.3775540453768147,1.4986467732936086,1.6637176805150693,2.360351798490717,1.4872869068072834,1.2507313559815503,0.9903051317001583
2024-11-26,2.3659982612027814,1.4913628006331479,1.6556314027373087,2.3531198851150648,1.4800581472620058,1.244652343124819,0.9854918857549747
2024-11-27,2.3832387066578278,1.5022299933270808,1.667695580197035,2.3684901927525703,1.4908429657365536,1.2537218175973956,0.9926729219295796
2024-11-28,2.3723095888401637,1.4953410280965167,1.6600478185905063,2.3551230500721365,1.4840062194321852,1.247972467598665,0.9881206967211414
2024-11-29,2.3892233767652407,1.506002318319289,1.671883414113624,2.3729812307087337,1.4945866961933327,1.256870101260222,0.9951656726329454
2024-12-02,2.3863450740364733,1.5041880339687745,1.669869292437174,2.3811334294265216,1.4927861642682447,1.2553559470470395,0.9939667943284006
2024-12-03,2.4024862839112915,1.5143623440514364,1.6811642685938077,2.395518379956104,1.5028833522390193,1.263847159834892,1.0006899739768145
2024-12-04,2.409971184831326,1.5190803115079679,1.6864019043151828,2.4011203969189503,1.5075655571120332,1.267784651937461,1.0038076048066125
2024-12-05,2.4062433941609513,1.5167305683042185,1.6837933447917426,2.391964538220622,1.5052336251561025,1.2658236177859812,1.0022548955262685
2024-12-06,2.4145210508333577,1.5219482345384125,1.6895857194323507,2.4014819166030184,1.5104117410487172,1.2701781454041274,1.0057027270895829
2024-12-09,2.420965249854126,1.5260102149958983,1.6940951133905904,2.4024207849490526,1.5144429313583914,1.2735681679338502,1.0083868819975959
2024-12-10,2.427719850359784,1.5302678512302357,1.6988217139521766,2.41124810014799,1.518668294357947,1.2771214796518249,1.0112003261572964
2024-12-11,2.4418080861908007,1.5391481074795552,1.7086801005932313,2.4290415461319075,1.52748123753046,1.284532708994257,1.017068395599161
2024-12-12,2.453834924077211,1.5467290000470413,1.7170960030082434,2.447002064229277,1.535004666305311,1.2908595234307532,1.0220778460889186
2024-12-13,2.4252754685575826,1.5287270808289526,1.6971112328675675,2.4155853241998066,1.5171392031237343,1.276481022780616,1.0106932246737066
2024-12-16,2.4149704477601754,1.522231503495269,1.6899001895131338,2.405504881403524,1.510692862803453,1.276481022780616,1.0106932246737066
2024-12-17,2.417081546483774,1.5235621951345935,1.6913774523659355,2.3962836539494368,1.5120134676900974,1.276481022780616,1.0106932246737066
2024-12-18,2.437482685851957,1.536421672186269,1.7056533576121269,2.4012173389696656,1.524775468842185,1.276481022780616,1.0106932246737066
2024-12-19,2.4548876007477967,1.5473925351194668,1.7178326242396826,2.4033923147516556,1.5356631717270102,1.276481022780616,1.0106932246737066
2024-12-20,2.4487033037178008,1.543494379026185,1.7135050993489793,2.3977533614792077,1.5317945639793102,1.276481022780616,1.0106932246737066
2024-12-23,2.4438870984186725,1.5404585739957617,1.7101349105935517,2.394034336388255,1.5285264715080955,1.276481022780616,1.0106932246737066
2024-12-24,2.471815815431999,1.5580629189803228,1.7296783150345678,2.4147435740241705,1.53965202305452,1.276481022780616,1.0106932246737066
2024-12-25,2.4820222341110294,1.5644963443108448,1.7368203605514978,2.4161669771224066,1.5470611025061172,1.276481022780616,1.0106932246737066
2024-12-26,2.5171847945289443,1.5866604073375163,1.7614257206581247,2.4297840462691633,1.5700370678225777,1.276481022780616,1.0106932246737066
2024-12-27,2.4936125432115266,1.5718020791136817,1.7449307974985053,2.4267660711487755,1.5585649382985003,1.276481022780616,1.0106932246737066
2024-12-30,2.4972009893142317,1.574063989072538,1.7474418492402124,2.4279185119381608,1.5575809567586467,1.276481022780616,1.0106932246737066
2024-12-31,2.455489264500188,1.5477717826250628,1.7182536445838994,2.396050090715647,1.5358372716306246,1.276481022780616,1.0106932246737066
2025-01-02,2.3950630405188527,1.509683241265494,1.675969778355917,2.3466242363186143,1.507345602487075,1.276481022780616,1.0106932246737066
2025-01-03,2.358688960896139,1.4867555197425684,1.6505166453352624,2.319533448819558,1.5042291057210784,1.276481022780616,1.0106932246737066
2025-01-06,2.3636174257949203,1.4898620855143165,1.653965388889944,2.3226261638955,1.508749442839519,1.276481022780616,1.0106932246737066
2025-01-07,2.3825704086802566,1.5018087441825516,1.6672279318744656,2.337369261535132,1.5118602664330025,1.276481022780616,1.0106932246737066
2025-01-08,2.3667667551496248,1.4918472064349722,1.6561691642107932,2.3276662184103287,1.5156468017086773,1.276481022780616,1.0106932246737066
2025-01-09,2.375019915936385,1.4970494321452992,1.6619443976057044,2.3262693523268982,1.5122216111963414,1.276481022780616,1.0106932246737066
2025-01-10,2.3312863552927707,1.4702313239721474,1.6321723649154523,2.2934521464086686,1.50887287471603,1.276481022780616,1.0106932246737066
2025-01-13,2.3461207401060458,1.4702313239721474,1.6321723649154523,2.29602234485191,1.50887287471603,1.276481022780616,1.0106932246737066
2025-01-14,2.4476375590732875,1.4702313239721474,1.6321723649154523,2.369075356243205,1.50887287471603,1.276481022780616,1.0106932246737066
2025-01-15,2.442716110314754,1.4702313239721474,1.6321723649154523,2.3562916037898494,1.50887287471603,1.276481022780616,1.0106932246737066
2025-01-16,2.4590901592491554,1.4702313239721474,1.6321723649154523,2.3753017339500535,1.50887287471603,1.276481022780616,1.0106932246737066
2025-01-17,2.4603923863931305,1.4702313239721474,1.6321723649154523,2.382197068610717,1.50887287471603,1.276481022780616,1.0106932246737066
2025-01-20,2.468343356379534,1.4702313239721474,1.6321723649154523,2.3814944157432,1.50887287471603,1.276481022780616,1.0106932246737066
2025-01-21,2.472920660033098,1.4702313239721474,1.6321723649154523,2.382220328368244,1.50887287471603,1.276481022780616,1.0106932246737066
2025-01-22,2.427521341310481,1.4702313239721474,1.6321723649154523,2.3552312051000195,1.50887287471603,1.276481022780616,1.0106932246737066
2025-01-23,2.4331410208571262,1.4702313239721474,1.6321723649154523,2.35347728011245,1.50887287471603,1.276481022780616,1.0106932246737066
2025-01-24,2.482884341487862,1.4702313239721474,1.6321723649154523,2.389730380153353,1.50887287471603,1.276481022780616,1.0106932246737066
2025-01-27,2.455930619723464,1.4702313239721474,1.6321723649154523,2.373379381562066,1.50887287471603,1.276481022780616,1.0106932246737066
2025-02-05,2.5131147064048682,1.4702313239721474,1.6321723649154523,2.3884041265636125,1.50887287471603,1.276481022780616,1.0106932246737066
2025-02-06,2.5581991822548944,1.4702313239721474,1.6321723649154523,2.420419794550445,1.50887287471603,1.276481022780616,1.0106932246737066
2025-02-07,2.634720359578217,1.4702313239721474,1.6321723649154523,2.4711837718178105,1.50887287471603,1.276481022780616,1.0106932246737066
2025-02-10,2.6658774520671997,1.4702313239721474,1.6321723649154523,2.4838796609932,1.50887287471603,1.276481022780616,1.0106932246737066
2025-02-11,2.624190113704577,1.4702313239721474,1.6321723649154523,2.459567669870945,1.50887287471603,1.276481022780616,1.0106932246737066
2025-02-12,2.6974957633395706,1.4702313239721474,1.6321723649154523,2.497189087585898,1.50887287471603,1.276481022780616,1.0106932246737066
2025-02-13,2.6668711646644327,1.4702313239721474,1.6321723649154523,2.4797337636520345,1.50887287471603,1.276481022780616,1.0106932246737066
2025-02-14,2.694130628179744,1.4694962083101615,1.6313562787329947,2.4968877288420197,1.508118438278672,1.276481022780616,1.0106932246737066
2025-02-17,2.6930933167995232,1.4689304134952674,1.6307281635200854,2.492586489956191,1.5072864198130926,1.276481022780616,1.0106932246737066
2025-02-18,2.6436110160696953,1.4419406110928228,1.6007655250580082,2.449440625297507,1.4864210020473594,1.276481022780616,1.0106932246737066
2025-02-19,2.660069374311343,1.45091771664893,1.6107314286316181,2.4613713164523237,1.4981133843258636,1.276481022780616,1.0106932246737066
2025-02-20,2.6466695641088083,1.4436088764320751,1.6026175442196717,2.4542149635239694,1.4900728632532276,1.276481022780616,1.0106932246737066
2025-02-21,2.6491882278177723,1.444982665338826,1.604142651359117,2.4512893663879756,1.4944356769518101,1.276481022780616,1.0106932246737066
2025-02-24,2.673768218444355,1.4583896629982034,1.6190263847684974,2.4746879146787517,1.507311166640909,1.276481022780616,1.0106932246737066
2025-02-25,2.664837974063969,1.4535187186872638,1.6136189223061423,2.4579242068472955,1.504270624935714,1.276481022780616,1.0106932246737066
2025-02-26,2.721109911792292,1.4842118848838508,1.6476928376424582,2.504122375854902,1.5310412332189032,1.276481022780616,1.0106932246737066
2025-02-27,2.710883778252946,1.4786341061731372,1.6415006853458765,2.501165400963775,1.5293138732573177,1.276481022780616,1.0106932246737066
2025-02-28,2.6674412328300656,1.4549386494233667,1.6151952536424248,2.466873262243865,1.5113937631819214,1.276481022780616,1.0106932246737066
2025-03-03,2.67921625280864,1.461361258271766,1.6223252912780655,2.4830066629394265,1.5155288378449538,1.276481022780616,1.0106932246737066
2025-03-04,2.665927037258129,1.4541127411959307,1.61427837439846,2.4687416457708435,1.5145920959854888,1.276481022780616,1.0106932246737066
2025-03-05,2.6324115549545657,1.4358319371214645,1.5939840011714188,2.445486852990433,1.4986262718950614,1.276481022780616,1.0106932246737066
2025-03-06,2.673972443981143,1.4585010565025904,1.619150047893155,2.4813918520707854,1.5192252521998748,1.276481022780616,1.0106932246737066
2025-03-07,2.66066349907041,1.4512417781742248,1.6110911844452067,2.473574227254973,1.5070366542995681,1.276481022780616,1.0106932246737066
2025-03-10,2.6751866390413843,1.4591633313821049,1.6198852701256679,2.4908388590046906,1.5076820946398426,1.276481022780616,1.0106932246737066
2025-03-11,2.673419089230323,1.4581992327158464,1.618814979230309,2.4879293677796137,1.5076820946398426,1.276481022780616,1.0106932246737066
2025-03-12,2.6672928175013397,1.4548576972377019,1.6151053848454764,2.4784077873341244,1.5067225028805935,1.276481022780616,1.0106932246737066
2025-03-13,2.6892042116172328,1.4668091261087843,1.628373223454663,2.5014057026086096,1.4970455053001868,1.276481022780616,1.0106932246737066
2025-03-14,2.7209875744647394,1.4841451567760549,1.6476187596577685,2.5289839657580555,1.515920598158731,1.276481022780616,1.0106932246737066
2025-03-17,2.7317431447179463,1.49001171333422,1.6541314977115198,2.5388322205968565,1.521912757272132,1.276481022780616,1.0106932246737066
2025-03-18,2.724717193232051,1.4861794533241437,1.6498771271362025,2.534190679827685,1.5179984488500406,1.276481022780616,1.0106932246737066
2025-03-19,2.7201832205430216,1.4837064271072926,1.6471317053899492,2.5254579122620706,1.5154724753192206,1.276481022780616,1.0106932246737066
2025-03-20,2.733086800264308,1.4907446016025172,1.654945111160357,2.5285113004152717,1.5226613366257,1.276481022780616,1.0106932246737066
2025-03-21,2.7324337179340934,1.4903883820495651,1.6545496552204033,2.51814293428522,1.5222974904376627,1.276481022780616,1.0106932246737066
2025-03-24,2.7372740614378492,1.4930285162551191,1.6574805913388988,2.510380239213914,1.524994149727241,1.276481022780616,1.0106932246737066
2025-03-25,2.7670909974525273,1.5092919720648323,1.6755354121673118,2.5382721672819635,1.5416058049596333,1.276481022780616,1.0106932246737066
2025-03-26,2.7612141136721924,1.5060864636379019,1.6719768277563878,2.5418798190667227,1.5383316668271403,1.276481022780616,1.0106932246737066
2025-03-27,2.749214185005554,1.4995411797933944,1.664710602885957,2.5256254768257334,1.531646248924866,1.276481022780616,1.0106932246737066
2025-03-28,2.714797083100042,1.4807685931110088,1.6438702788489281,2.4978235492636633,1.51247174250774,1.276481022780616,1.0106932246737066
2025-03-31,2.697661935075848,1.4714223369246862,1.633494563943384,2.464300940378856,1.5029253836466623,1.276481022780616,1.0106932246737066
2025-04-01,2.728390433018879,1.4881829983202546,1.6521013558825213,2.489974564236456,1.5200448896008496,1.276481022780616,1.0106932246737066
2025-04-02,2.723741666729174,1.4856473586728716,1.6492864240467193,2.484960287826467,1.5174549620904396,1.276481022780616,1.0106932246737066
2025-04-03,2.7199846987154257,1.483598144654368,1.6470114959886213,2.4797154424370644,1.5153618745467432,1.276481022780616,1.0106932246737066
2025-04-07,2.492771902531649,1.359666387604712,1.5094290722613353,2.2603228742389376,1.3880190665281802,1.276481022780616,1.0106932246737066
2025-04-08,2.5638033970364846,1.3984100590338822,1.5524402289351091,2.3088706957990204,1.3880190665281802,1.276481022780616,1.0106932246737066
2025-04-09,2.5622595283521283,1.3975679657982907,1.5515053819587152,2.330733103802182,1.3880190665281802,1.276481022780616,1.0106932246737066
2025-04-10,2.5907617482735663,1.413114318178121,1.5687641128236258,2.3651170234932044,1.3880190665281802,1.276481022780616,1.0106932246737066
2025-04-11,2.580410049100875,1.4074680505009984,1.5624959277310808,2.3552921866682737,1.3880190665281802,1.276481022780616,1.0106932246737066
2025-04-14,2.616815165407664,1.4273249868411868,1.5845400388977362,2.3837844204565397,1.3880190665281802,1.276481022780616,1.0106932246737066
2025-04-15,2.6158557608231034,1.426801685786479,1.5839590979899356,2.3769110968769875,1.3880190665281802,1.276481022780616,1.0106932246737066
2025-04-16,2.617610191246191,1.4277586285670198,1.5850214448028062,2.376425174842286,1.3880190665281802,1.276481022780616,1.0106932246737066
2025-04-17,2.6161457031052096,1.4269598329378186,1.584134664518684,2.3835635935224855,1.3880190665281802,1.276481022780616,1.0106932246737066
2025-04-18,2.6121026840442205,1.425468074133453,1.5816865261614739,2.3840736836833085,1.3873250569949163,1.2758427822692258,1.0106932246737066
2025-04-21,2.6671669028115335,1.425468074133453,1.6150291406880288,2.4166933050433896,1.4165704503350693,1.3027380825591819,1.0106932246737066
2025-04-22,2.637634982280329,1.425468074133453,1.597146903101734,2.3964338528030735,1.4008856253914,1.288313654344151,1.0106932246737066
2025-04-23,2.7000248862699907,1.425468074133453,1.6349253836766906,2.438169406502395,1.4340217948219045,1.3187870768393335,1.0106932246737066
2025-04-24,2.653241726885806,1.425468074133453,1.6065971355947035,2.407166622092851,1.4091745904391968,1.2959365370819722,1.0106932246737066
2025-04-25,2.683457818196616,1.425468074133453,1.624893653871534,2.4292884724052475,1.425222788259288,1.310695138358549,1.0106932246737066
2025-04-28,2.6574026981385996,1.425468074133453,1.6091166966389499,2.408061238509618,1.4113845417231556,1.29796890172542,1.0106932246737066
2025-04-29,2.6705208500908277,1.425468074133453,1.6170600306884573,2.4078375769436664,1.4183517796560134,1.3043762683221451,1.0106932246737066
2025-04-30,2.728695263476316,1.425468074133453,1.6522859375340158,2.434064730294696,1.4492490417960735,1.3327906970059775,1.0106932246737066
2025-05-06,2.8147288624093885,1.425468074133453,1.7043812035665655,2.501426787122489,1.4949427154301083,1.3748125313319774,1.0106932246737066
2025-05-07,2.805661138496538,1.425468074133453,1.6988904941761898,2.501425410781532,1.4901267177011321,1.3703835361869978,1.0106932246737066
2025-05-08,2.8650768182657846,1.425468074133453,1.7348680155453884,2.5505860069884636,1.5216832341527136,1.3994042430107612,1.0106932246737066
2025-05-09,2.8192664095029203,1.425468074133453,1.7071287896945928,2.5166538066689936,1.4973526715235665,1.3770288288549852,1.0106932246737066
2025-05-12,2.8828464655150987,1.425468074133453,1.7456279339056295,2.5678070817537817,1.5311209476980197,1.4080835634390862,1.0106932246737066
2025-05-13,2.864415716755319,1.425468074133453,1.7344677038126544,2.5659567232688065,1.5213321136947435,1.399081337791289,1.0106932246737066
2025-05-14,2.872873092641294,1.425468074133453,1.7395888338383771,2.5739203419124546,1.5258239468660462,1.4032122175024775,1.0106932246737066
2025-05-15,2.794426391315493,1.425468074133453,1.6920876037884438,2.5183048577782636,1.4841597829521755,1.3648960906937129,1.0106932246737066
2025-05-16,2.8047057135829947,1.425468074133453,1.6983119630480907,2.525376136355259,1.4896192778785204,1.3699168730701954,1.0106932246737066
2025-05-19,2.7950073833327598,1.425468074133453,1.6924394074335043,2.5194229169822946,1.4844683561137102,1.3651798676203684,1.0106932246737066
2025-05-20,2.802816457253658,1.425468074133453,1.6971679761371512,2.523791103469594,1.4886158668484772,1.368994093860035,1.0106932246737066
2025-05-21,2.786111674231359,1.425468074133453,1.6870528568540482,2.5237292343238433,1.4797437179088277,1.3608348905566732,1.0106932246737066
2025-05-22,2.7641486467244967,1.425468074133453,1.6737537530732067,2.503858160668975,1.4680788401940803,1.3501073757876034,1.0106932246737066
2025-05-23,2.7215133405467107,1.425468074133453,1.6479371227653334,2.46842671703092,1.4454346199134618,1.3295078112546157,1.0106932246737066
2025-05-26,2.7359408403140413,1.425468074133453,1.6566732961660107,2.478211185231571,1.45309727117877,1.3295078112546157,1.0106932246737066
2025-05-27,2.703195022664108,1.425468074133453,1.6368449720800486,2.448691790137299,1.4354633166769277,1.3295078112546157,1.0106932246737066
2025-05-28,2.6879248828809605,1.425468074133453,1.6275985613263135,2.44780453303186,1.428883648562136,1.3295078112546157,1.0106932246737066
2025-05-29,2.7433381506714576,1.425468074133453,1.6611525328337073,2.4911709702737914,1.428883648562136,1.3295078112546157,1.0106932246737066
2025-05-30,2.7023037226425615,1.425468074133453,1.6363052700065202,2.4599891665294202,1.428883648562136,1.3295078112546157,1.0106932246737066
2025-06-03,2.697713896638461,1.425468074133453,1.6335260278303008,2.4511534757247277,1.428883648562136,1.3295078112546157,1.0106932246737066
2025-06-04,2.731649867540243,1.425468074133453,1.6540750162967313,2.4839266351928573,1.428883648562136,1.3295078112546157,1.0106932246737066
2025-06-05,2.7889731361473293,1.425468074133453,1.688785535965501,2.5229406538086456,1.428883648562136,1.3295078112546157,1.0106932246737066
2025-06-06,2.7833584467743444,1.425468074133453,1.6853857161253092,2.523497577039393,1.428883648562136,1.3295078112546157,1.0106932246737066
2025-06-09,2.8090510305485346,1.425468074133453,1.700943149539448,2.549653660632768,1.428883648562136,1.3295078112546157,1.0106932246737066
2025-06-10,2.7622364678806783,1.425468074133453,1.6725958860676893,2.515573548471384,1.428883648562136,1.3295078112546157,1.0106932246737066
2025-06-11,2.774426335711033,1.425468074133453,1.6799771233447436,2.5281429477326784,1.428883648562136,1.3295078112546157,1.0106932246737066
2025-06-12,2.772299702715811,1.425468074133453,1.6786893995599248,2.5317272907114057,1.428883648562136,1.3295078112546157,1.0106932246737066
2025-06-13,2.7351143739335653,1.425468074133453,1.6561728523104495,2.503970946386031,1.428883648562136,1.3295078112546157,1.0106932246737066
2025-06-16,2.7630157169093166,1.425468074133453,1.6730677387619384,2.529258087199011,1.428883648562136,1.3295078112546157,1.0106932246737066
