,pnl_net_5bps
2021-12-28,0.014220339841694907
2021-12-29,-0.005144084441996247
2021-12-30,0.010455262564796081
2021-12-31,0.011740650820792342
2022-01-04,-0.02793393739051116
2022-01-05,-0.03867915578708706
2022-01-06,0.003690966368913936
2022-01-07,-0.016645644052707593
2022-01-10,-0.009487671534439301
2022-01-11,-0.0156190016394054
2022-01-12,0.02100405677612982
2022-01-13,-0.019545051308401264
2022-01-14,0.009498774628421892
2022-01-17,0.010806180230478486
2022-01-18,0.013741214055941864
2022-01-19,0.0038803372990504252
2022-01-20,0.0024561625037580193
2022-01-21,0.0016734064199353709
2022-01-24,0.0002303512545905515
2022-01-25,-0.0376137298052371
2022-01-26,0.007097836744563249
2022-01-27,-0.015757144542973535
2022-01-28,-0.015132986504648447
2022-02-07,0.025706185013849726
2022-02-08,0.02686490210948563
2022-02-09,0.0014068670394660199
2022-02-10,0.009975519755382578
2022-02-11,0.003750275657619095
2022-02-14,-0.027467016327925548
2022-02-15,-0.008209939878186004
2022-02-16,0.007325842357620941
2022-02-17,-0.004935479796569201
2022-02-18,0.023085852575741323
2022-02-21,-0.006975561652377485
2022-02-22,0.000298514529684879
2022-02-23,0.04573119526471007
2022-02-24,-0.01416913440318368
2022-02-25,0.015813223946531396
2022-02-28,0.009458627584237062
2022-03-01,-0.00553917051978466
2022-03-02,-0.019015434519786822
2022-03-03,-0.021921691652157366
2022-03-04,-0.01833094045165314
2022-03-07,-0.04280703587433469
2022-03-08,-0.020972460186398496
2022-03-09,0.0015155828854046909
2022-03-10,0.03346521891741701
2022-03-11,-0.0031207972576826983
2022-03-14,-0.03494028937827187
2022-03-15,-0.017676746165118197
2022-03-16,0.061793220302649
2022-03-17,0.020054839495226757
2022-03-18,-0.007824175941626245
2022-03-21,0.011833611370445066
2022-03-22,-0.010059255263233442
2022-03-23,0.006843712050972191
2022-03-24,-0.006552095622611201
2022-03-25,-0.018986502708682813
2022-03-28,-0.02107619828229686
2022-03-29,0.010704469476676099
2022-03-30,0.0276684517478513
2022-03-31,-0.022503655667874635
2022-04-01,0.009695093748888217
2022-04-06,-0.016465930215546504
2022-04-07,-0.010423993595749487
2022-04-08,0.0018625474716465664
2022-04-11,-0.050169977638864105
2022-04-12,0.010461789548208348
2022-04-13,-0.016874583451757887
2022-04-14,0.0006245966320019836
2022-04-15,-0.011435760190412812
2022-04-18,-0.012744148583305897
2022-04-19,0.010324715646010082
2022-04-20,-0.0205847158964374
2022-04-21,-0.03018370937534072
2022-04-22,-0.006867434768142814
2022-04-25,-0.07555703886675343
2022-04-26,-0.019336863142815904
2022-04-27,0.041357902067230334
2022-04-28,0.01257995441251236
2022-04-29,0.040644935071157
2022-05-05,-0.005941770647653
2022-05-06,-0.01905161957691074
2022-05-09,-0.0031279044211941494
2022-05-10,-0.0006085260872070357
2022-05-11,0.022063126759672258
2022-05-12,-0.010878870841940206
2022-05-13,0.01128028222114504
2022-05-16,-0.008248094567167425
2022-05-17,0.009069528366703418
2022-05-18,-0.0017634477072996
2022-05-19,-0.0007025466656297441
2022-05-20,0.010935333705694697
2022-05-23,0.0031385922553279766
2022-05-24,-0.028520331716786397
2022-05-25,0.006041238128014825
2022-05-26,0.008693921520320409
2022-05-27,-0.002581371202007521
2022-05-30,0.014875133975768968
2022-05-31,0.013971843145087074
2022-06-01,-0.0022662833281981523
2022-06-02,0.014561186640928165
2022-06-06,0.0217986521129081
2022-06-07,-0.004999327194572966
2022-06-08,0.006971178961009923
2022-06-09,-0.0188362127469102
2022-06-10,0.006794547963230054
2022-06-13,0.0037611957234650792
2022-06-14,-0.012435032812305364
2022-06-15,0.008421714291199681
2022-06-16,0.005870865487513846
2022-06-17,-0.0010304618497946792
2022-06-20,0.0029394732929827563
2022-06-21,0.006267304071632413
2022-06-22,-0.022843874207941497
2022-06-23,0.0060257069256981115
2022-06-24,-0.01735045082752455
2022-06-27,0.00878563276535645
2022-06-28,0.0063567419937915854
2022-06-29,-0.004294530629486074
2022-06-30,0.011031308648767668
2022-07-01,-0.015637008123691582
2022-07-04,-0.005162376782800477
2022-07-05,-0.012863738465237695
2022-07-06,-0.021475089701309548
2022-07-07,0.00031276878567521016
2022-07-08,0.0018491701513163963
2022-07-11,-0.007855878010561312
2022-07-12,-0.0049337478187441155
2022-07-13,0.004308647735414431
2022-07-14,-0.013919236179494383
2022-07-15,-0.036891988857170745
2022-07-18,0.03179327247877728
2022-07-19,-0.0028114670420881964
2022-07-20,0.007186398540089474
2022-07-21,-0.005117036495938717
2022-07-22,-0.0056091133483818405
2022-07-25,0.0022738980862887503
2022-07-26,0.030889211688980657
2022-07-27,-0.0071688691044501
2022-07-28,0.012233340559716588
2022-07-29,-0.008200052371678607
2022-08-01,0.00016627490200330853
2022-08-02,-0.025879989657638564
2022-08-03,-0.013496717965814604
2022-08-04,0.00019528098934492233
2022-08-05,0.01979895947242275
2022-08-08,0.004492451981318424
2022-08-09,-0.0032882364779778976
2022-08-10,-0.00304629118017008
2022-08-11,0.019396281242373505
2022-08-12,0.005886374149860744
2022-08-15,-0.0008910040904616481
2022-08-16,-0.003398656474163301
