rsrs_N,rsrs_M,mom_L,lambda_s,lambda_k,w_rsrs,top_k,rebal_threshold,theta_off,theta_on,ann_ret,ann_vol,sharpe,max_dd,calmar,sortino,win_rate,n,gross_sharpe,ann_turnover,ann_capped_turnover
14,600,180,0.5,0.2,0.4,5,0.1,-0.5,1.0,0.09768476262719417,0.12383399464000021,0.7888364007894206,-0.20130085131581432,0.4852675087495767,1.0668872954427073,0.47414806110458285,1702,1.7300021768592448,94.04841363102233,94.04841363102233
14,600,120,0.5,0.2,0.4,3,0.2,-1.0,0.5,0.12515675913920798,0.15882871873430093,0.7879982923527727,-0.20022622760416764,0.6250767476208641,1.0859421134027718,0.47532314923619273,1702,1.55760286817358,91.90893066980024,91.54637621064042
18,600,60,0.0,0.0,0.4,5,0.1,-0.7,0.7,0.10810139657501527,0.1372201496380399,0.7877953555666989,-0.3254749235693818,0.3321343327759356,1.0752449786245182,0.4894242068155112,1702,1.5751543084386606,84.32573443008225,83.96483876536429
24,250,252,0.0,0.2,0.5,5,0.4,-1.0,0.5,0.11531490687888812,0.1465263937188313,0.7869906844234853,-0.3680695683190133,0.31329649828301587,0.9895011118718727,0.5035252643948296,1702,1.2895615692784497,58.41997649823736,58.37657209226792
30,250,60,0.5,0.2,0.5,8,0.2,-0.5,1.0,0.09148163486048211,0.11678625876934241,0.7833253314601167,-0.22615606533001098,0.40450666103953686,1.0729012287481088,0.5129259694477086,1702,1.3268243881690238,52.1205052878966,52.10576352627497
14,600,180,0.0,0.2,0.3,8,0.4,-0.7,0.7,0.09840821317614656,0.1276749630583715,0.7707714247088169,-0.18504632545426403,0.5318031197569989,0.9232233381531901,0.49529964747356053,1702,1.4700157809509256,74.12150411280845,74.12150411280847
18,250,252,0.3,0.2,0.5,5,0.1,-0.5,1.0,0.09144617136397093,0.11933614677912256,0.7662906322359079,-0.3130851883835867,0.2920807970383212,1.011253484214597,0.4935370152761457,1702,1.5697320487451958,78.12197414806111,78.08045256260868
30,600,120,0.5,0.0,0.5,5,0.0,-0.7,0.7,0.10550478422424647,0.13813954397451172,0.7637551217319298,-0.18273062138271434,0.5773787853721316,1.027336769407527,0.4982373678025852,1702,1.319361731058159,61.013513513513516,60.78687055489425
30,250,120,0.5,0.0,0.5,3,0.0,-0.7,0.7,0.11423228942984953,0.15095165048538758,0.7567475351381299,-0.1779794490896578,0.6418285370256687,1.0168568276860988,0.48766157461809634,1702,1.3092999574555833,64.44359576968273,64.41320359803173
14,600,180,0.5,0.0,0.3,8,0.1,-0.5,1.0,0.0824992434274261,0.1090225760869133,0.7567170616263673,-0.20146683164411372,0.4094929311895817,1.0168153265175015,0.48413631022326675,1702,1.7242223611168919,87.93401880141012,87.93401880141012
24,250,180,0.5,0.2,0.5,5,0.1,-0.7,0.7,0.10298762769741399,0.13665966453145276,0.7536066186794347,-0.31167143153863563,0.3304365343624616,0.9491780841994035,0.5011750881316098,1702,1.4498244133845963,74.43278495887192,74.42221002872503
18,250,252,0.5,0.2,0.3,5,0.1,-0.5,1.0,0.0902518946497366,0.11983468698537614,0.7531366494974061,-0.30688302330883555,0.2940921712665431,0.9807158010174386,0.490599294947121,1702,1.5194188732179577,75.42726204465336,75.42726204465335
24,600,252,0.0,0.2,0.4,3,0.2,-0.7,0.7,0.1059440110960086,0.14108857807530428,0.7509042371910665,-0.26864110599569735,0.39437006746728265,0.9286044410177734,0.49236192714453586,1702,1.3428464395742463,65.7267920094007,65.57404334873091
14,600,60,0.0,0.2,0.3,3,0.0,-1.0,0.5,0.1112267222244292,0.14931178654055674,0.7449292838929182,-0.264100168337156,0.4211535453564526,0.9692390840054205,0.4988249118683901,1702,1.5464914950842206,91.31668625146887,91.28043672638073
18,600,60,0.3,0.2,0.3,8,0.1,-1.0,0.5,0.09880182873572463,0.1335254107929808,0.7399477608715843,-0.2580726962460381,0.3828449509495192,0.9620645514431758,0.5023501762632198,1702,1.4318720182712916,72.45158636897767,72.3099047850705
30,250,252,0.0,0.2,0.5,3,0.4,-1.0,0.5,0.1128815102353029,0.1526729318040031,0.7393681964542135,-0.3901386281635325,0.2893369230487654,0.9305071493731216,0.49588719153936545,1702,1.190292926581034,53.35135135135135,53.26379297007637
24,250,180,0.3,0.2,0.5,8,0.2,-0.7,0.7,0.08816181619829,0.11961987020291123,0.7370164843745531,-0.3017191733860958,0.29219825577830777,0.9230605433279633,0.500587544065805,1702,1.4321316289768604,67.21233842538189,67.2123384253819
24,250,180,0.3,0.0,0.3,8,0.2,-0.7,0.7,0.08888219813595866,0.12068828046758313,0.7364608874333279,-0.3103831393297922,0.2863628428009371,0.9205416670147055,0.5023501762632198,1702,1.405742841388154,65.58366627497061,65.58366627497062
30,600,252,0.0,0.0,0.3,8,0.1,-0.7,0.7,0.08995978180276065,0.12238594847211819,0.7350499213825612,-0.23819266036305564,0.3776765483270687,0.9049492679079328,0.5052878965922444,1702,1.2470023114539799,51.860164512338436,51.64283713135135
18,250,120,0.3,0.2,0.4,5,0.1,-0.5,1.0,0.08907801036957963,0.12146750879625118,0.7333484587964878,-0.3016115509929793,0.29534018201992907,0.9886519245240943,0.4935370152761457,1702,1.5535078661532993,80.9153936545241,80.9153936545241
30,250,60,0.5,0.0,0.4,3,0.4,-0.5,1.0,0.10091873934911577,0.13763358657201,0.7332420949178347,-0.24625245520533734,0.40981820573104455,1.0188983935101705,0.49529964747356053,1702,1.2104976134900727,53.09224441833137,53.04370354537015
18,600,120,0.3,0.0,0.3,8,0.2,-1.0,0.5,0.09889749853630136,0.13522052887929384,0.7313793205511225,-0.19646145141147464,0.5033939117611808,0.8973728323687218,0.500587544065805,1702,1.328580970021242,65.09506462984723,64.91518581377203
14,600,120,0.0,0.2,0.3,3,0.0,-1.0,0.5,0.11258704757583216,0.15415228840631565,0.7303624794662434,-0.22694181949112813,0.49610533584460637,0.9583141184253642,0.4864864864864865,1702,1.4743302421023248,87.57814336075205,87.57814336075205
14,600,180,0.0,0.0,0.3,8,0.1,-1.0,0.5,0.10353890074085537,0.14181553381542533,0.7300956246133976,-0.22930396939599618,0.451535579665649,0.8541788436257609,0.4970622796709753,1702,1.386315352799254,73.56680376028201,73.56680376028201
18,250,120,0.3,0.2,0.4,5,0.2,-0.5,1.0,0.08810997599737891,0.12081294653018652,0.7293090560899746,-0.28779569106302016,0.3061546045805286,0.9834505694842129,0.4917743830787309,1702,1.481986093618709,75.2520564042303,75.25205640423032
30,600,60,0.3,0.0,0.3,3,0.1,-0.7,0.7,0.10477277981045363,0.1444046305999745,0.7255500005445957,-0.2521191125314577,0.4155685729592627,1.0075696105037073,0.491186839012926,1702,1.308865655480116,65.96122209165688,65.79222074823737
24,600,252,0.0,0.0,0.5,5,0.1,-0.5,1.0,0.09465571458632893,0.1306254020309853,0.7246348192205059,-0.30968863985132933,0.30564800385241714,0.9336048998000561,0.4970622796709753,1702,1.3184303849898984,63.00740305522915,62.99999947549354
