mom_w,turn_w,lambda,mu,top_n,gate,vol_target,rebalance_w,is_sharpe,is_calmar,is_ann_ret,is_max_dd,is_worst_year,ann_tov
12,4,1.0,0.3,5,br30,0.2,2,0.9292279228590788,0.6031119252467207,0.16072324290354878,-0.26648991037244074,-2.252535771221531,5.3536042395412595
12,4,1.0,0.3,5,br30,0.2,4,0.6563009210377715,0.3769399858389563,0.11405564326204987,-0.3025830305803082,-1.9901787295854783,3.706711249180364
12,4,1.0,0.3,5,br40,none,1,0.8752921892973691,0.5887613548383781,0.15174405442552263,-0.25773439981837487,-2.008482060978245,8.262068965517242
12,4,1.0,0.3,5,br40,none,2,1.0392087754226809,0.9584527628746026,0.18531580661309222,-0.19334892004201742,-1.3538252595612077,5.475862068965517
12,4,1.0,0.3,5,br40,none,4,0.7591876656239402,0.5250963617026511,0.1361664866786101,-0.259317139880923,-1.5882891894376667,3.779310344827586
12,4,1.0,0.3,5,br40,0.15,1,0.9000845957256148,0.5634051084020487,0.12618339040970206,-0.22396564839035316,-1.942246716383282,6.299543788590589
12,4,1.0,0.3,5,br40,0.15,2,1.041462114731205,0.8821370706278993,0.1466467912548084,-0.16624036800814435,-1.3626100172745326,4.210008940359184
12,4,1.0,0.3,5,br40,0.15,4,0.8198488842967578,0.5464818682127037,0.11719646439544817,-0.21445627240798504,-1.5123583428965912,2.9969658478846335
12,4,1.0,0.3,5,br40,0.2,1,0.859817367190568,0.5459734411688478,0.14025025599604546,-0.2568810960763779,-2.002504705994965,7.433367497426236
12,4,1.0,0.3,5,br40,0.2,2,1.0297782429556004,0.8937633185931648,0.16984927151603135,-0.19003831101883206,-1.3418230868795007,4.914614670687205
12,4,1.0,0.3,5,br40,0.2,4,0.7524544335393455,0.5010638817597171,0.1259583783260294,-0.25138187546799107,-1.5788487844653014,3.4831102219694117
12,4,1.0,0.3,5,mkt_ma20,none,1,0.6537376007975102,0.42982083121513415,0.11194699380426809,-0.26045036832623014,-1.8505483308651893,8.289655172413793
12,4,1.0,0.3,5,mkt_ma20,none,2,0.8006924017063749,0.6206085666403789,0.1416110912776274,-0.22818101278270964,-1.7707436409204067,5.448275862068965
12,4,1.0,0.3,5,mkt_ma20,none,4,0.8124000846814768,0.5627803075026288,0.14380957436703312,-0.2555341266385043,-1.4675373540758982,3.5586206896551733
12,4,1.0,0.3,5,mkt_ma20,0.15,1,0.6905560659346474,0.4181503787798979,0.09746108295096989,-0.23307663438054793,-1.802542343306717,6.419614241044502
12,4,1.0,0.3,5,mkt_ma20,0.15,2,0.7751138340084174,0.5189423270193888,0.10773436057881014,-0.20760372582748476,-1.7707436409204067,4.274590251652236
12,4,1.0,0.3,5,mkt_ma20,0.15,4,0.7964752903456858,0.4893791318908173,0.11058313901829364,-0.2259661922874252,-1.4675373540758982,2.858513530552393
12,4,1.0,0.3,5,mkt_ma20,0.2,1,0.65211464748516,0.4096652828739021,0.10614079661409659,-0.25909150970639483,-1.8444271696098373,7.490506045979346
12,4,1.0,0.3,5,mkt_ma20,0.2,2,0.7938132744130508,0.5777061426004789,0.1302756822779514,-0.22550510141978086,-1.7707436409204067,4.926618318393521
12,4,1.0,0.3,5,mkt_ma20,0.2,4,0.7936937182613896,0.5297320460318256,0.13139095520437083,-0.24803286149782422,-1.4675373540758982,3.305624301377034
12,4,1.0,0.3,5,mkt_ma50,none,1,0.9734411867992089,1.0259815871029139,0.1557827718531768,-0.1518377852111985,-1.463784785277123,6.744827586206896
12,4,1.0,0.3,5,mkt_ma50,none,2,0.9669454435357747,0.9605267846479356,0.15973427799591078,-0.16629861920452182,-1.797531503745655,4.565517241379309
12,4,1.0,0.3,5,mkt_ma50,none,4,0.473327123361167,0.2745518300428621,0.0746798634908239,-0.27200643127807644,-1.8238187428026325,3.1862068965517243
12,4,1.0,0.3,5,mkt_ma50,0.15,1,0.9533499394426502,1.0041086920109312,0.12152264177595984,-0.12102538574044819,-1.4653217809745263,4.803487692963736
12,4,1.0,0.3,5,mkt_ma50,0.15,2,0.9206378665131846,0.8164647676128297,0.11784346591886297,-0.1443338042171891,-1.7929931317723666,3.312143054297609
12,4,1.0,0.3,5,mkt_ma50,0.15,4,0.39254288776491686,0.19965643862480756,0.04750009704447011,-0.23790916722566524,-1.8238187428026325,2.4396300081467888
12,4,1.0,0.3,5,mkt_ma50,0.2,1,0.9301098950346085,0.9130819331796032,0.13877718217045398,-0.15198765535442538,-1.4652849398332657,5.857833773363476
12,4,1.0,0.3,5,mkt_ma50,0.2,2,0.9177803704452467,0.8441244287033574,0.13933574756403355,-0.16506541313827916,-1.7929931317723666,3.996967996153147
12,4,1.0,0.3,5,mkt_ma50,0.2,4,0.4100683166544977,0.22484482594911304,0.05966172614283782,-0.2653462266298291,-1.8238187428026325,2.901531540149486
12,4,1.5,0.0,3,none,none,1,1.1289917311303346,1.0780363824698707,0.25863539170069827,-0.2399134165659077,-0.8095757193539566,12.25287356321839
12,4,1.5,0.0,3,none,none,2,1.189222333699362,1.2062816346496381,0.26343700430906236,-0.21838764409737288,-0.1851200083599215,8.022988505747126
12,4,1.5,0.0,3,none,none,4,0.5036116144023727,0.34088958885430326,0.11247381107018306,-0.32994205381336694,-0.9251387401007647,5.448275862068965
12,4,1.5,0.0,3,none,0.15,1,1.1875783613218558,1.0326559108754068,0.18589824788241094,-0.18001954564402833,-0.7890925518050633,8.358926224311524
12,4,1.5,0.0,3,none,0.15,2,1.2558402075885646,1.2264870549279554,0.1946297834451851,-0.15868881996199935,-0.13827439055546953,5.752839184589192
12,4,1.5,0.0,3,none,0.15,4,0.6124533011406309,0.38699119512860364,0.09427664852806017,-0.24361445354520395,-0.8623796758109907,4.0403878096963455
12,4,1.5,0.0,3,none,0.2,1,1.1353481345326797,1.0069612254894478,0.21964015423986738,-0.2181217594879169,-0.7797288696651041,10.204619096270093
12,4,1.5,0.0,3,none,0.2,2,1.1954793520337068,1.1404830356716624,0.22779969670961453,-0.1997396625680249,-0.1491865554526062,6.8815846296140775
12,4,1.5,0.0,3,none,0.2,4,0.5409859972381578,0.3363455734921837,0.1026672091061791,-0.30524322957550376,-0.906961536977948,4.804783541774695
12,4,1.5,0.0,3,br30,none,1,0.8561612153861411,0.5575772394484722,0.1813774978222289,-0.3252957348144959,-2.6603221290159413,10.873563218390803
12,4,1.5,0.0,3,br30,none,2,1.0119840003652385,0.7708912031651666,0.21292395015343968,-0.2762049291510982,-1.7556654254112383,6.873563218390803
12,4,1.5,0.0,3,br30,none,4,0.45497199226757185,0.2841805553428181,0.09720804842169906,-0.34206439038178804,-1.7291474236489024,4.459770114942528
12,4,1.5,0.0,3,br30,0.15,1,0.898477136720612,0.5096877848445925,0.1373547672490043,-0.2694880500047392,-2.426998059339937,7.517690354102203
12,4,1.5,0.0,3,br30,0.15,2,1.0085514502356177,0.6731148118041205,0.15421800182024348,-0.22911099134321478,-1.7235906906233003,4.918551837534142
12,4,1.5,0.0,3,br30,0.15,4,0.552194545930038,0.30579771530165345,0.08397903953971841,-0.2746228481690175,-1.6239707009467843,3.291878988204793
12,4,1.5,0.0,3,br30,0.2,1,0.8690822189854724,0.5266709584468656,0.15680849056492807,-0.2977352140838577,-2.5589128404036834,8.95103844476054
12,4,1.5,0.0,3,br30,0.2,2,0.9843648388792275,0.6876329965931612,0.17735315561055431,-0.25791833214700355,-1.7566451725436685,5.771946640225568
12,4,1.5,0.0,3,br30,0.2,4,0.491626848847831,0.28328866574056527,0.08967356738715404,-0.31654484711815745,-1.7112264548586624,3.8736585524766345
12,4,1.5,0.0,3,br40,none,1,1.0321205306497638,0.7860873050948269,0.21008049975371157,-0.26724830485383455,-1.7081861730420937,9.54022988505747
12,4,1.5,0.0,3,br40,none,2,1.0078067829041761,0.8960013771768675,0.19936199241276764,-0.22250188168339646,-0.8409923112982823,6.413793103448276
12,4,1.5,0.0,3,br40,none,4,0.5458965957042664,0.37447379063709324,0.1092988085395874,-0.29187305299427513,-1.2766914043009878,4.275862068965518
12,4,1.5,0.0,3,br40,0.15,1,1.0913849869454681,0.8115660702655275,0.16380397387328172,-0.20183689273713534,-1.5514544630619826,6.701766090986434
12,4,1.5,0.0,3,br40,0.15,2,1.059516888558716,0.9133811041243117,0.1550926188980437,-0.16980055553780704,-0.8694428124847579,4.619282025391285
12,4,1.5,0.0,3,br40,0.15,4,0.6727519643542044,0.44122681315332946,0.09937593827641455,-0.22522642621422173,-1.163527845689006,3.1963423672460496
12,4,1.5,0.0,3,br40,0.2,1,1.0493075337402729,0.7870067110975806,0.18344077614944898,-0.23308667329357025,-1.641302643581064,7.924878034117092
12,4,1.5,0.0,3,br40,0.2,2,0.9997041441631104,0.8483857000166724,0.17098094850641954,-0.20153681103189203,-0.8632070446371684,5.434043900799093
12,4,1.5,0.0,3,br40,0.2,4,0.554501339934796,0.35855723857204114,0.09586699151746658,-0.2673687244448282,-1.2726076538483653,3.758339536202965
12,4,1.5,0.0,3,mkt_ma20,none,1,0.853173689080433,0.6554288517406587,0.17205080139111817,-0.2625011104320375,-1.6205786641199706,9.310344827586206
12,4,1.5,0.0,3,mkt_ma20,none,2,0.7443592250116414,0.5213736120310711,0.14463942478381497,-0.27741991816646683,-1.4338459294762997,6.183908045977011
12,4,1.5,0.0,3,mkt_ma20,none,4,0.6177272251512176,0.4184004290296692,0.12065416442871224,-0.2883700781773255,-1.1683773568626987,4.045977011494252
12,4,1.5,0.0,3,mkt_ma20,0.15,1,0.9048426915466864,0.6465800170918028,0.1357486545253852,-0.2099487316913342,-1.535242043072647,6.649742924060579
12,4,1.5,0.0,3,mkt_ma20,0.15,2,0.7736803043389681,0.4924076677795699,0.11221790929233033,-0.2278963481587487,-1.4338459294762997,4.567417112729743
12,4,1.5,0.0,3,mkt_ma20,0.15,4,0.6883355778347136,0.42309423680041147,0.09821637609926226,-0.23213829817680642,-1.1600639784099698,3.0464199706763324
12,4,1.5,0.0,3,mkt_ma20,0.2,1,0.8712193736229867,0.650535329736571,0.15193542453495512,-0.23355445521533802,-1.5743543088130854,7.806363059600952
12,4,1.5,0.0,3,mkt_ma20,0.2,2,0.7448485758261507,0.49129600589487327,0.12574425713689186,-0.25594398413203956,-1.4338459294762997,5.300202959464901
12,4,1.5,0.0,3,mkt_ma20,0.2,4,0.6500033233860304,0.41304392166691567,0.10946152379594132,-0.26501182575012594,-1.1683773568626987,3.5617055329367697
12,4,1.5,0.0,3,mkt_ma50,none,1,1.1812633923435967,1.390303246921098,0.22499685179920514,-0.16183293270548915,-1.4444611899826434,7.885057471264368
12,4,1.5,0.0,3,mkt_ma50,none,2,1.0500462782912923,1.1431206461921113,0.198308561709712,-0.1734799930088784,-1.4720946087619209,5.310344827586207
12,4,1.5,0.0,3,mkt_ma50,none,4,0.34149931673760914,0.22499846932787507,0.06272523726455814,-0.278780728828661,-1.4720946087619209,3.655172413793103
12,4,1.5,0.0,3,mkt_ma50,0.15,1,1.2143077938178808,1.6654533076509523,0.1641366211796731,-0.0985537213355927,-1.4529845390762046,5.080930186259924
12,4,1.5,0.0,3,mkt_ma50,0.15,2,1.0711121359315128,1.3971148177349688,0.14601378441594903,-0.10451094109263659,-1.4717747106515966,3.5888814603937162
12,4,1.5,0.0,3,mkt_ma50,0.15,4,0.35588592817557735,0.20560236531517925,0.04582372071437546,-0.2228754549789821,-1.4719594817809238,2.5697292709441495
12,4,1.5,0.0,3,mkt_ma50,0.2,1,1.170749555533116,1.4347781452208894,0.18715945455996463,-0.13044487413149908,-1.4529845390762053,6.235389706120502
12,4,1.5,0.0,3,mkt_ma50,0.2,2,1.0260601983235156,1.195126597058908,0.1646307111570835,-0.13775169221589068,-1.4717747106515962,4.345697107032085
12,4,1.5,0.0,3,mkt_ma50,0.2,4,0.320935909880929,0.1934764332158883,0.04900888420714988,-0.2533067381517413,-1.4719594817809243,3.0891409436343453
12,4,1.5,0.0,4,none,none,1,1.2291822049526466,1.357523601874825,0.2569496493978016,-0.18927821884123275,-0.529396140173288,10.89655172413793
12,4,1.5,0.0,4,none,none,2,1.2282143647568455,1.2992544008933102,0.2587911382003121,-0.19918434605445912,-0.4343899808135309,7.310344827586206
12,4,1.5,0.0,4,none,none,4,0.6990567053442048,0.5013940034858281,0.14531153358022308,-0.2898150607505826,-0.8962545932100251,5.241379310344828
12,4,1.5,0.0,4,none,0.15,1,1.3056119032334417,1.3243736534724455,0.20095432922942846,-0.15173537219087352,-0.5323074085562393,7.950096123032093
12,4,1.5,0.0,4,none,0.15,2,1.310445867132745,1.3767170444273196,0.1992523077446149,-0.1447300362490238,-0.34519540788016084,5.4374472552595465
12,4,1.5,0.0,4,none,0.15,4,0.7608864857239117,0.49358050908090817,0.11408392481432306,-0.23113539273817296,-0.8382787760677858,3.993891359099319
12,4,1.5,0.0,4,none,0.2,1,1.2539420887949972,1.2990380441069769,0.23448757679108723,-0.18050862933139544,-0.5287357826977767,9.4240994283828
12,4,1.5,0.0,4,none,0.2,2,1.2627236679740403,1.2932032877524666,0.23645715593436223,-0.18284608319030404,-0.3894437873738802,6.400362943297039
12,4,1.5,0.0,4,none,0.2,4,0.712853528292208,0.46923277925215284,0.13177011857330756,-0.2808203612358844,-0.8927577351591991,4.703870839358196
12,4,1.5,0.0,4,br30,none,1,0.8893940768297517,0.5738236478781776,0.1697171410562237,-0.29576533083602463,-2.771382434876452,10.310344827586206
12,4,1.5,0.0,4,br30,none,2,1.0563060774342536,0.8161603542526488,0.21120483473026308,-0.2587786010797616,-1.9510044068762633,6.517241379310344
12,4,1.5,0.0,4,br30,none,4,0.6848608043757457,0.48119431638937554,0.13614138496632577,-0.2829239255938387,-1.4488737072122468,4.344827586206897
12,4,1.5,0.0,4,br30,0.15,1,0.9421167163773572,0.5496101494512329,0.13926713067929364,-0.25339257438813156,-2.6025435217759045,7.537300270492693
12,4,1.5,0.0,4,br30,0.15,2,1.060581941125118,0.7380591438370505,0.15839807128786165,-0.2146143335673285,-1.8441721273150455,4.836891459809866
12,4,1.5,0.0,4,br30,0.15,4,0.734858784645621,0.4502340238615058,0.10761109482557907,-0.23901146764217174,-1.3624297887270505,3.3031208558411054
12,4,1.5,0.0,4,br30,0.2,1,0.912030856065917,0.5646163614064664,0.15799780009901299,-0.27983213186638534,-2.7156002876996146,8.933563137525203
12,4,1.5,0.0,4,br30,0.2,2,1.0631882708986022,0.7803400465407518,0.18842928772111622,-0.24147073901489924,-1.9238509239403698,5.666571806708425
12,4,1.5,0.0,4,br30,0.2,4,0.6982436565702538,0.45088786549323095,0.12347201134466479,-0.273841947841283,-1.444570205551558,3.8770966210079054
12,4,1.5,0.0,4,br40,none,1,1.1446843848309922,0.9758017543302112,0.21112042953690735,-0.21635586183365707,-1.6991624791208302,8.827586206896552
12,4,1.5,0.0,4,br40,none,2,1.0844449514997312,1.0692370664199475,0.20340124121380443,-0.19023025632177037,-0.9899876211683722,6.0
12,4,1.5,0.0,4,br40,none,4,0.7485753704922388,0.5688758098888583,0.14003248437926108,-0.24615651069188427,-1.1447391562228193,4.1034482758620685
12,4,1.5,0.0,4,br40,0.15,1,1.184111263226838,0.9832509286470372,0.1705301258505727,-0.17343500105840104,-1.5816258470546312,6.567742116417785
12,4,1.5,0.0,4,br40,0.15,2,1.128059566067645,1.123619257810325,0.16311122691202895,-0.14516592322375743,-0.9436870924150166,4.501514677240852
12,4,1.5,0.0,4,br40,0.15,4,0.8383286524024949,0.6092766104568452,0.12161012914001756,-0.19959756710311327,-1.0565101429296067,3.1568292663747894
12,4,1.5,0.0,4,br40,0.2,1,1.1572549327428865,0.9823629543822693,0.19567981226580033,-0.1991929880833586,-1.6595949870377946,7.736572019108238
12,4,1.5,0.0,4,br40,0.2,2,1.1046392508451681,1.090879133467259,0.18751571529056799,-0.17189412606561327,-0.9818284870730667,5.277117724997748
12,4,1.5,0.0,4,br40,0.2,4,0.760400376577676,0.5489707646441149,0.12902363871705025,-0.23502825109583625,-1.1436296402066772,3.6860604967094535
12,4,1.5,0.0,4,mkt_ma20,none,1,0.9190263211514675,0.7691203268271715,0.16696844263556843,-0.21709014417075445,-1.552239045683782,8.793103448275863
12,4,1.5,0.0,4,mkt_ma20,none,2,0.8379379091495067,0.6670482017718622,0.15451285366343592,-0.2316367141879816,-1.37680628836689,5.827586206896552
12,4,1.5,0.0,4,mkt_ma20,none,4,0.8172885280224367,0.6366542027815724,0.14989930299149368,-0.23544854072521082,-0.8683689896003297,3.8965517241379306
12,4,1.5,0.0,4,mkt_ma20,0.15,1,0.9717114349476268,0.7720208604615395,0.14001804265886042,-0.18136562083976981,-1.492892953341756,6.654241946785364
12,4,1.5,0.0,4,mkt_ma20,0.15,2,0.8480508156676293,0.6245979529943587,0.12144549864404297,-0.19443787489508446,-1.37680628836689,4.473407040982838
12,4,1.5,0.0,4,mkt_ma20,0.15,4,0.842288774617418,0.5924580174503145,0.11775117797593171,-0.19875024813181252,-0.869515033316094,3.0238589944193395
12,4,1.5,0.0,4,mkt_ma20,0.2,1,0.9440927222234897,0.7885073888275714,0.15888963660356525,-0.20150684553484988,-1.52530491562356,7.7656033820323085
12,4,1.5,0.0,4,mkt_ma20,0.2,2,0.8525443334058922,0.6665456922411648,0.14328306183070993,-0.21496360039315698,-1.37680628836689,5.172121587405845
12,4,1.5,0.0,4,mkt_ma20,0.2,4,0.8185917430959784,0.6085675777891297,0.1365797554590178,-0.22442824830596386,-0.8683689896003297,3.530494471447098
12,4,1.5,0.0,4,mkt_ma50,none,1,1.242096585790289,1.7211340158431856,0.21240937347452005,-0.12341245453246152,-1.4659481936227456,7.241379310344827
12,4,1.5,0.0,4,mkt_ma50,none,2,1.0501090205741719,1.109748656293211,0.1834401010270743,-0.16529878183389923,-1.6555317915957128,4.96551724137931
12,4,1.5,0.0,4,mkt_ma50,none,4,0.42784881499719835,0.2509167173044169,0.07075608490301222,-0.2819903179953116,-1.7873525384818645,3.5517241379310347
12,4,1.5,0.0,4,mkt_ma50,0.15,1,1.225527814685616,1.377019188389752,0.15985983887362365,-0.11609122096588886,-1.4631696365834903,5.055254626122213
12,4,1.5,0.0,4,mkt_ma50,0.15,2,1.0421165579462972,0.9861742833582515,0.1369056409057987,-0.13882499596277187,-1.6496932822072656,3.5346213205741854
12,4,1.5,0.0,4,mkt_ma50,0.15,4,0.3679023306482789,0.18350095909101607,0.0449406071314169,-0.24490666072827694,-1.7828225211438142,2.599600590422217
12,4,1.5,0.0,4,mkt_ma50,0.2,1,1.2188484196012244,1.5890576853803282,0.18893634145498184,-0.11889835290010975,-1.4631696365834903,6.149617592387483
12,4,1.5,0.0,4,mkt_ma50,0.2,2,1.0328881441152538,1.0856301639944566,0.16185779707638814,-0.14909110159656047,-1.6496932822072656,4.26805703886996
12,4,1.5,0.0,4,mkt_ma50,0.2,4,0.3737514112663211,0.20141142940878484,0.05495841036512861,-0.2728663935629242,-1.7828225211438136,3.1317384965644965
12,4,1.5,0.0,5,none,none,1,0.9715527340703056,0.7992912158751134,0.18885622390310974,-0.23627961893255423,-1.0386024019949174,9.613793103448277
12,4,1.5,0.0,5,none,none,2,1.0651908446124778,0.8786781833562722,0.2112033155984756,-0.24036481114364971,-0.7940698619494811,6.662068965517242
12,4,1.5,0.0,5,none,none,4,0.7045913432398533,0.4542411956273306,0.13763476355011584,-0.3029992983354033,-1.0249727572313834,4.565517241379311
12,4,1.5,0.0,5,none,0.15,1,0.9916844316659423,0.7207553531813187,0.15015284881080881,-0.208327067080465,-1.0925822474032576,7.381485103466348
12,4,1.5,0.0,5,none,0.15,2,1.0752620016963423,0.7840963069742518,0.16255263970932998,-0.2073120843236772,-0.7737407626570337,5.194519722532091
12,4,1.5,0.0,5,none,0.15,4,0.6858621873752753,0.374536407161132,0.10239524451091553,-0.27339196551555356,-1.0016208883446724,3.690832323998931
12,4,1.5,0.0,5,none,0.2,1,0.9507236700470189,0.721992357821428,0.17236089894841933,-0.23872953374258532,-1.0674734973153392,8.639151489869459
12,4,1.5,0.0,5,none,0.2,2,1.051880063946493,0.7922820456676412,0.19191535050492647,-0.2422310988294617,-0.7998312824277322,6.047247027023796
12,4,1.5,0.0,5,none,0.2,4,0.690865001842706,0.4091612390423488,0.12395070259661134,-0.30293852586506187,-1.0249727572313834,4.226128585440765
12,4,1.5,0.0,5,br30,none,1,0.6751623077586938,0.3946453976698916,0.11898837118374983,-0.3015070538926691,-3.059921484138868,9.310344827586206
12,4,1.5,0.0,5,br30,none,2,0.9420720872845298,0.6815278681676072,0.17698822917261348,-0.2596933118061241,-2.25955707386292,5.889655172413794
12,4,1.5,0.0,5,br30,none,4,0.6121295694681765,0.38303668786489503,0.11498737319652474,-0.300199372121459,-1.8451346399653181,3.862068965517241
12,4,1.5,0.0,5,br30,0.15,1,0.7062762309194299,0.3690816703618728,0.1012503924496726,-0.27433059016558536,-2.970423789023396,7.039155861338191
12,4,1.5,0.0,5,br30,0.15,2,0.9121981479381484,0.5626096582799632,0.13260597146794462,-0.23569800041000688,-2.238107751805879,4.5143067399741765
12,4,1.5,0.0,5,br30,0.15,4,0.6050350785957646,0.31946431019201593,0.08758391815518984,-0.27415869429216366,-1.7895672542424061,3.094335751190314
12,4,1.5,0.0,5,br30,0.2,1,0.6670635523234094,0.3681662704639484,0.11101402725098186,-0.30153231340580555,-3.0554884801610656,8.366132996700973
12,4,1.5,0.0,5,br30,0.2,2,0.9176210014474534,0.6054342809911387,0.1580792693454658,-0.26110062530102995,-2.269172111561855,5.318121443442643
12,4,1.5,0.0,5,br30,0.2,4,0.5999128383359064,0.3451504692842369,0.10359289425848561,-0.30013835552161805,-1.8451346399653181,3.5605752285092223
12,4,1.5,0.0,5,br40,none,1,0.9238804283065071,0.7514076762918858,0.1564391532519378,-0.2081947765345542,-2.0453646467456834,8.124137931034483
12,4,1.5,0.0,5,br40,none,2,0.9905069146276845,0.9241157338860665,0.17460472578799457,-0.1889424878134598,-1.369962867901951,5.50344827586207
12,4,1.5,0.0,5,br40,none,4,0.6490525967218935,0.43745625388213333,0.11467899348486843,-0.2621496263161599,-1.7013343420672984,3.6965517241379313
12,4,1.5,0.0,5,br40,0.15,1,0.9527426495674609,0.7239252980832107,0.1320804869249439,-0.18245043690925422,-1.9933103962271963,6.232862925469908
12,4,1.5,0.0,5,br40,0.15,2,1.0017652521557439,0.8638823612569311,0.14185528678258574,-0.1642067174241053,-1.3777320827152926,4.305938341995588
12,4,1.5,0.0,5,br40,0.15,4,0.6916777839616705,0.423974057109031,0.09913882768345972,-0.23383229709728381,-1.6581537018834254,2.9887012121794605
12,4,1.5,0.0,5,br40,0.2,1,0.9110090798282724,0.7078381533741593,0.14661608188907693,-0.2071322112126619,-2.0401828571857807,7.365763008001982
12,4,1.5,0.0,5,br40,0.2,2,0.9763490130842147,0.855939612534006,0.16102964945619136,-0.18813202134606632,-1.3657907987798756,5.049573174493277
12,4,1.5,0.0,5,br40,0.2,4,0.6360658033106301,0.4019295122778773,0.10533981363118006,-0.26208529210552844,-1.7013343420672984,3.4221526174660593
12,4,1.5,0.0,5,mkt_ma20,none,1,0.7191363305208763,0.5704464680793498,0.12052541686645601,-0.21128260688904954,-1.870854079899921,8.151724137931033
12,4,1.5,0.0,5,mkt_ma20,none,2,0.7351969943649497,0.5583255961498338,0.1277772679520881,-0.2288579797043685,-1.780216111855993,5.310344827586207
12,4,1.5,0.0,5,mkt_ma20,none,4,0.7688826660784004,0.5523524351673639,0.13324475217208565,-0.24123140170770174,-1.1628891870110902,3.4206896551724144
12,4,1.5,0.0,5,mkt_ma20,0.15,1,0.756917663856752,0.5500333151709397,0.1051960221573014,-0.19125391000108516,-1.821888118026282,6.339985716921673
12,4,1.5,0.0,5,mkt_ma20,0.15,2,0.722708398947244,0.47988853559914113,0.1007557843338438,-0.2099566396351814,-1.780216111855993,4.221328799221944
12,4,1.5,0.0,5,mkt_ma20,0.15,4,0.7383464818153666,0.45899544276779086,0.10190458162168858,-0.22201654336085175,-1.1628891870110902,2.7923172034399677
12,4,1.5,0.0,5,mkt_ma20,0.2,1,0.714237975031942,0.5436617686814887,0.11424872653156282,-0.210146699865697,-1.8655417189031902,7.4186859867402895
12,4,1.5,0.0,5,mkt_ma20,0.2,2,0.7251849809403228,0.5195172859475453,0.11841377335757852,-0.22793038183821768,-1.780216111855993,4.895464060215218
12,4,1.5,0.0,5,mkt_ma20,0.2,4,0.7380351648871359,0.4984224387859958,0.120200761799097,-0.24116242056009596,-1.1628891870110902,3.200337816644176
12,4,1.5,0.0,5,mkt_ma50,none,1,1.0547014897454916,1.4356419860362597,0.16497367075014302,-0.1149128211314212,-1.4537266631251458,6.358620689655171
12,4,1.5,0.0,5,mkt_ma50,none,2,0.9301763846400134,0.9136409801745426,0.15157824850095225,-0.1659057023383459,-1.7992844895841202,4.510344827586207
12,4,1.5,0.0,5,mkt_ma50,none,4,0.3398058783107387,0.18038736988632556,0.05247792972641285,-0.2909179825587722,-1.864946668102163,3.158620689655172
12,4,1.5,0.0,5,mkt_ma50,0.15,1,1.0278958415680282,1.2375584546851321,0.12920240468177369,-0.10440105208173478,-1.4581335041613024,4.648846215021176
12,4,1.5,0.0,5,mkt_ma50,0.15,2,0.8852922942656378,0.7977822164802069,0.11436363481241507,-0.1433519480002754,-1.8027572649412673,3.367419866214134
12,4,1.5,0.0,5,mkt_ma50,0.15,4,0.23346977993704499,0.10578032231014092,0.02845525300282503,-0.2690032737789937,-1.864946668102163,2.4665236375588084
12,4,1.5,0.0,5,mkt_ma50,0.2,1,1.0184742514139256,1.3724645464976057,0.14991800547799627,-0.10923269811272884,-1.4569138029545856,5.610456272561648
12,4,1.5,0.0,5,mkt_ma50,0.2,2,0.8738767821306402,0.7969457927060084,0.13284588201200065,-0.16669374909543844,-1.8021859642078715,4.061446971999574
12,4,1.5,0.0,5,mkt_ma50,0.2,4,0.2630208507931903,0.12996389082950965,0.037800797796649244,-0.29085615670153653,-1.864946668102163,2.8934712264205102
12,4,1.5,0.3,3,none,none,1,1.1289917311303346,1.0780363824698707,0.25863539170069827,-0.2399134165659077,-0.8095757193539566,12.25287356321839
12,4,1.5,0.3,3,none,none,2,1.189222333699362,1.2062816346496381,0.26343700430906236,-0.21838764409737288,-0.1851200083599215,8.022988505747126
12,4,1.5,0.3,3,none,none,4,0.5036116144023727,0.34088958885430326,0.11247381107018306,-0.32994205381336694,-0.9251387401007647,5.448275862068965
12,4,1.5,0.3,3,none,0.15,1,1.1875783613218558,1.0326559108754068,0.18589824788241094,-0.18001954564402833,-0.7890925518050633,8.358926224311524
12,4,1.5,0.3,3,none,0.15,2,1.2558402075885646,1.2264870549279554,0.1946297834451851,-0.15868881996199935,-0.13827439055546953,5.752839184589192
12,4,1.5,0.3,3,none,0.15,4,0.6124533011406309,0.38699119512860364,0.09427664852806017,-0.24361445354520395,-0.8623796758109907,4.0403878096963455
12,4,1.5,0.3,3,none,0.2,1,1.1353481345326797,1.0069612254894478,0.21964015423986738,-0.2181217594879169,-0.7797288696651041,10.204619096270093
12,4,1.5,0.3,3,none,0.2,2,1.1954793520337068,1.1404830356716624,0.22779969670961453,-0.1997396625680249,-0.1491865554526062,6.8815846296140775
12,4,1.5,0.3,3,none,0.2,4,0.5409859972381578,0.3363455734921837,0.1026672091061791,-0.30524322957550376,-0.906961536977948,4.804783541774695
12,4,1.5,0.3,3,br30,none,1,0.8561612153861411,0.5575772394484722,0.1813774978222289,-0.3252957348144959,-2.6603221290159413,10.873563218390803
12,4,1.5,0.3,3,br30,none,2,1.0119840003652385,0.7708912031651666,0.21292395015343968,-0.2762049291510982,-1.7556654254112383,6.873563218390803
12,4,1.5,0.3,3,br30,none,4,0.45497199226757185,0.2841805553428181,0.09720804842169906,-0.34206439038178804,-1.7291474236489024,4.459770114942528
