trade_date,ew_ret,ew_cum,ew_MA200,ew_slope_21,mkt_ret_252,mkt_ret_21,mkt_TS_mom,mkt_vol_60,mkt_vol_60_med252,breadth,mkt_disp,mkt_disp_med252
2021-11-03,0.006649799203185616,-0.11026351678082073,-0.1381616342389063,0.003557471641011861,-0.03326691763433869,-0.02951719994989086,-0.0037497176844478314,0.011128808307861605,0.0108861612607461,0.3991388589881593,0.13123424869931147,0.13405715891919429
2021-11-04,0.014274807452690727,-0.09598870932813,-0.13796808502832672,0.00387599315790374,-0.015345747933632605,0.014026412187440152,-0.029372160121072757,0.01127217090059916,0.0108861612607461,0.4258424554625456,0.13852989979411548,0.1342774589578939
2021-11-05,-0.004291278581270656,-0.10027998790940065,-0.1377328635492083,0.004105030497623757,-0.006530170288379537,-0.011272191457979332,0.004742021169599795,0.011201985794562818,0.0108861612607461,0.42028362698753763,0.14493269875454184,0.13446476301535337
2021-11-08,0.0068752316306569675,-0.09340475627874369,-0.1373293178349237,0.004421799085397082,-0.0011263359489468794,-0.018225562861976727,0.017099226913029848,0.011203741964547766,0.0108861612607461,0.43062406176281365,0.14146379827241748,0.13457499288382208
2021-11-09,0.010912519869229337,-0.08249223640951435,-0.13686315799942053,0.004719596036485252,0.009688560200091297,-0.00509694021237907,0.014785500412470367,0.011288235633647135,0.0108861612607461,0.4458530296519123,0.14376146784454527,0.1346279553302791
2021-11-10,0.005792471644862579,-0.07669976476465178,-0.1362503365020684,0.005243549490356297,0.01416681461200899,0.017372418668096745,-0.003205604056087755,0.01122528703530743,0.0108861612607461,0.4606620808254514,0.13895459015681233,0.13467453235713892
2021-11-11,0.009828671787291007,-0.06687109297736077,-0.13562417649394942,0.0056796415789206744,0.027408937126859687,0.02374956002486335,0.003659377101996337,0.01122329374825628,0.0108861612607461,0.4807733619763695,0.1313043490916241,0.13467453235713892
2021-11-12,0.010011850485369522,-0.056859242491991244,-0.13487020855347182,0.006247068618519674,0.06412384745443599,0.028368233761151565,0.03575561369328442,0.011269263462864092,0.0108861612607461,0.49678387650085765,0.1367993053736384,0.13484134250718915
2021-11-15,0.009048348429597917,-0.047810894062393326,-0.13409013429124358,0.006868380972554156,0.0729528069614822,0.044572640981906934,0.02838016597957526,0.011318248868367204,0.0108861612607461,0.5231590181430096,0.14909355442009878,0.13484134250718915
2021-11-16,-0.009210813741804037,-0.057021707804197366,-0.1334209508828693,0.007286482375203102,0.044462150665075084,0.0288065802518871,0.015655570413187984,0.011386917719481004,0.0108861612607461,0.500320444349498,0.1441098993055584,0.13519698856201895
2021-11-17,0.013805154287378326,-0.04321655351681904,-0.1327549548328907,0.007721516173099713,0.06061950058165266,0.03809414850907492,0.02252535207257774,0.011519256979813238,0.0108861612607461,0.5335326783425887,0.1431630026418418,0.13544121137158727
2021-11-18,-0.007062131133949427,-0.050278684650768464,-0.13214380556137814,0.008090021290887955,0.03688318175185579,0.03266007559961875,0.00422310615223704,0.011097601026177082,0.0108861612607461,0.5076759061833689,0.14591679134994964,0.13551526256304586
2021-11-19,0.011159459168121196,-0.03911922548264727,-0.1314926368668709,0.008574771651530477,0.05688894069026734,0.049294919824880615,0.0075940208653867275,0.011133231582658984,0.0108861612607461,0.5343137254901961,0.14569225917833722,0.1356413807909826
2021-11-22,0.008416538048803265,-0.030702687433844005,-0.1308286180623518,0.009009911143647076,0.04499030845723404,0.06616414590773927,-0.021173837450505224,0.011166545278200914,0.0108861612607461,0.5414623747601791,0.14790421645866164,0.13586783851064627
2021-11-23,0.0046083359595480945,-0.02609435147429591,-0.13009131001199198,0.009503297231551966,0.05883323055335664,0.06437018893227321,-0.005536958378916573,0.011136517563760509,0.0108861612607461,0.5546808510638298,0.14329598936654733,0.136052546541338
2021-11-24,0.003735716870260311,-0.022358634604035598,-0.12926315283000103,0.010016543530607325,0.07421795968085433,0.07313902902743127,0.0010789306534230575,0.010751625572040622,0.010881871142773043,0.5596760443307758,0.14510988299052574,0.13621040626479808
2021-11-25,0.00010884665609360556,-0.022249787947941992,-0.12839231697430478,0.010704606237081332,0.073502556976448,0.09109116661611584,-0.017588609639667838,0.01073718626868636,0.010862533803382916,0.5630592245419684,0.14036184175736327,0.13636976434340647
2021-11-26,-0.002391802871829954,-0.024641590819771946,-0.12753900314615052,0.0114139223166152,0.07099366846553858,0.10817192725926794,-0.037178258793729366,0.01070956782054818,0.010836765833793597,0.5496914237071717,0.14036370464252323,0.13660217742014877
2021-11-29,-0.0008038853068313455,-0.025445476126603292,-0.12662250276915304,0.012093625599786662,0.06049303357664231,0.09182934369958945,-0.03133631012294714,0.010665140714349128,0.010815827191631242,0.5317612067134055,0.15338666057921455,0.13679655375117003
2021-11-30,0.006911897826982148,-0.018533578299621142,-0.12559855023451974,0.012834257734421595,0.07414944362487692,0.08569036454758897,-0.011540920922712042,0.010685191506279538,0.010788719030448868,0.5548236294092648,0.13881754303259827,0.13681086162034117
2021-12-01,0.009041488405311597,-0.009492089894309545,-0.12455434518594752,0.013725156270469052,0.07964376648936693,0.10742122608969679,-0.02777745960032986,0.010736397961707044,0.010761935129555415,0.5879226025940889,0.1351614831712547,0.13681086162034117
2021-12-02,-0.011888904190893201,-0.021380994085202748,-0.12357868816586114,0.014582946073045153,0.06496030418840132,0.08888252269561797,-0.023922218507216653,0.010863818106680677,0.010761935129555415,0.5684523809523809,0.13236463659144437,0.13681086162034117
2021-12-03,0.003125778566237537,-0.01825521551896521,-0.12250981922293545,0.015458265805391266,0.06302256273957582,0.07773349380916478,-0.014710931069588956,0.010851571731823597,0.010761935129555415,0.5809948979591837,0.1279210577149226,0.13681086162034117
2021-12-06,-0.015521374243008017,-0.03377658976197323,-0.12142690667795553,0.016305956871252775,0.04421038589707172,0.06650339814742741,-0.02229301225035569,0.010982842269037145,0.010761935129555415,0.5420560747663551,0.128720644244294,0.13681086162034117
2021-12-07,-0.00705370330020403,-0.04083029306217726,-0.12031189644371672,0.017017421391206974,0.037866108300136786,0.05257446321656642,-0.014708354916429633,0.011021058714005893,0.010761935129555415,0.5384124281762077,0.11883356008888392,0.13681086162034117
2021-12-08,0.011814482623025169,-0.029015810439152093,-0.11914030268380257,0.017722855315617958,0.06273270963384786,0.05347642597036226,0.009256283663485604,0.010953335696924287,0.010761935129555415,0.5548936170212766,0.11948221885219794,0.13681086162034117
2021-12-09,0.004361626552267017,-0.024654183886885075,-0.11803030605388816,0.018220030448180227,0.07152839027808341,0.052045580877766694,0.01948280940031672,0.010882659429802096,0.010761935129555415,0.5722776480577372,0.12110815555251832,0.13681086162034117
